ANNEE,ID_TMS,"Type de mission",COD_MSN,Mission,COD_PGM,Programme,"code action",action,"code sous-action","sous action"
2013,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",04,"Contributions internationales",02,"Contributions en euros : contributions obligatoires à l'ONU et institutions spécialisées des Nations Unies"
2013,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",04,"Contributions internationales",03,"Contributions en euros : contributions aux autres organisations internationales à vocation mondiale"
2013,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",04,"Contributions internationales",05,"Contributions en devises : contributions à l'ONU et institutions spécialisées des Nations Unies"
2013,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",04,"Contributions internationales",06,"Contributions en devises : contributions aux autres organisations internationales à vocation mondiale"
2013,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",05,"Coopération de sécurité et de défense",01,"Formation des élites et cadres militaires"
2013,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",05,"Coopération de sécurité et de défense",02,"Ingénierie de sécurité et de défense"
2013,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",05,"Coopération de sécurité et de défense",03,"Fonctions de direction et soutien en France et étranger"
2013,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",05,"Coopération de sécurité et de défense",04,"Personnel concourant à l'action ""coopération de sécurité et de défense"""
2013,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",06,Soutien,06,"Ressources humaines"
2013,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",06,Soutien,08,"Systèmes d'information et de télécommunications : informatique et télécommunications en centrale"
2013,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",06,Soutien,10,"Logistique diplomatique"
2013,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",06,Soutien,11,"Politique immobilière"
2013,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",06,Soutien,12,"Sécurité diplomatique"
2013,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",06,Soutien,14,"Personnel concourant à l'action ""soutien"""
2013,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",07,"Réseau diplomatique",01,"Réseau diplomatique : postes à l'étranger - dépenses de structures du Ministère des Affaires étrangères et européennes"
2013,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",07,"Réseau diplomatique",02,"Personnel du Ministère des Affaires étrangères et européennes concourant à l'action ""réseau diplomatique"""
2013,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",07,"Réseau diplomatique",03,"Réseau diplomatique : postes à l'étranger - dépenses de structures hors Ministère des Affaires étrangères et européennes"
2013,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",07,"Réseau diplomatique",04,"Personnel hors Ministère des Affaires étrangères et européennes, concourant à l'action ""réseau diplomatique"""
2013,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",99,"Dépenses de personnel à reventiler entre les actions du programme",,
2013,1,"Budget général",AA,"Action extérieure de l'État",151,"Français à l'étranger et affaires consulaires",01,"Offre d'un service public de qualité aux Français à l'étranger",02,"Services publics administratifs offerts aux français"
2013,1,"Budget général",AA,"Action extérieure de l'État",151,"Français à l'étranger et affaires consulaires",01,"Offre d'un service public de qualité aux Français à l'étranger",12,"Animation et gestion du réseau : animation des postes consulaires"
2013,1,"Budget général",AA,"Action extérieure de l'État",151,"Français à l'étranger et affaires consulaires",01,"Offre d'un service public de qualité aux Français à l'étranger",13,"Personnel concourant à l'action ""offre d'un service public de qualité aux français à l'étranger"""
2013,1,"Budget général",AA,"Action extérieure de l'État",151,"Français à l'étranger et affaires consulaires",02,"Accès des élèves français au réseau AEFE",01,"Bourses scolaires"
2013,1,"Budget général",AA,"Action extérieure de l'État",151,"Français à l'étranger et affaires consulaires",02,"Accès des élèves français au réseau AEFE",02,"Prise en charge des frais de scolarité"
2013,1,"Budget général",AA,"Action extérieure de l'État",151,"Français à l'étranger et affaires consulaires",03,"Instruction des demandes de visa",01,"Fourniture des services administratifs"
2013,1,"Budget général",AA,"Action extérieure de l'État",151,"Français à l'étranger et affaires consulaires",03,"Instruction des demandes de visa",02,"Personnel concourant à l'action ""instruction des demandes de visa"""
2013,1,"Budget général",AA,"Action extérieure de l'État",151,"Français à l'étranger et affaires consulaires",03,"Instruction des demandes de visa",03,"Introduction de la biométrie, aménagement des services et lutte contre la fraude"
2013,1,"Budget général",AA,"Action extérieure de l'État",151,"Français à l'étranger et affaires consulaires",99,"Dépenses de personnel à reventiler entre les actions du programme",,
2013,1,"Budget général",AA,"Action extérieure de l'État",185,"Diplomatie culturelle et d'influence",01,"Animation du réseau",02,"Animation du réseau"
2013,1,"Budget général",AA,"Action extérieure de l'État",185,"Diplomatie culturelle et d'influence",01,"Animation du réseau",03,"Appui général au réseau"
2013,1,"Budget général",AA,"Action extérieure de l'État",185,"Diplomatie culturelle et d'influence",02,"Coopération culturelle et promotion du français",01,"Français et diversité linguistique"
2013,1,"Budget général",AA,"Action extérieure de l'État",185,"Diplomatie culturelle et d'influence",02,"Coopération culturelle et promotion du français",05,"Coopération et diffusion culturelles"
2013,1,"Budget général",AA,"Action extérieure de l'État",185,"Diplomatie culturelle et d'influence",03,"Enjeux globaux",,
2013,1,"Budget général",AA,"Action extérieure de l'État",185,"Diplomatie culturelle et d'influence",04,"Attractivité et recherche",01,"Attractivité et enseignement supérieur"
2013,1,"Budget général",AA,"Action extérieure de l'État",185,"Diplomatie culturelle et d'influence",04,"Attractivité et recherche",02,"Recherche scientifique"
2013,1,"Budget général",AA,"Action extérieure de l'État",185,"Diplomatie culturelle et d'influence",05,"Agence pour l'enseignement français à l'étranger",,
2013,1,"Budget général",AA,"Action extérieure de l'État",185,"Diplomatie culturelle et d'influence",06,"Dépenses de personnel concourant au programme ""Diplomatie culturelle et d'influence""",,
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",01,"État-major et services centraux",01,"Cabinets des ministres et bureaux des cabinets des ministres"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",01,"État-major et services centraux",02,"Cabinet du secrétariat général et des services rattachés"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",01,"État-major et services centraux",03,"Délégation à l'information et à la communication"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",01,"État-major et services centraux",04,"Mission aux archives nationales"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",01,"État-major et services centraux",05,"Inspection générale de l'administration"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",01,"État-major et services centraux",06,"Centre des hautes études du minitère de l'intérieur"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",01,"État-major et services centraux",07,"Conseil national des activités privées de sécurité (CNAPS)"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",01,"État-major et services centraux",08,"Autres études et recherches"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",01,"État-major et services centraux",09,"Direction des systèmes d'information et de communication : personnel"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",01,"État-major et services centraux",10,"Services zonaux des systèmes d'information et de communication : soutien"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",01,"État-major et services centraux",11,"Gestion des ressources humaines"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",01,"État-major et services centraux",12,"Direction générale des collectivités locales"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",01,"État-major et services centraux",13,"Pôle interministériel d'appui et de contrôle de la légalité"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",01,"État-major et services centraux",14,"Comité des finances locales"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",01,"État-major et services centraux",15,"Fonctionnement général des services"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",01,"État-major et services centraux",16,Cultes
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",01,"État-major et services centraux",17,"Délégation générale à l'outre-mer"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",01,"État-major et services centraux",18,"Sécurité et éducation routières"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",03,"Système d'information et de communication",05,"Maintien en condition opérationnelle des systèmes d'information et de communication (SIC)"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",03,"Système d'information et de communication",08,"Système d'information et de communication : grands projets"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",04,"Action sociale et formation",01,"Action sociale : offre de services collectifs"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",04,"Action sociale et formation",02,"Formation et recrutement"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",04,"Action sociale et formation",07,"Action sociale : partenariat social"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",04,"Action sociale et formation",08,"Action sociale : insertion des personnes handicapées"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",04,"Action sociale et formation",09,"Action sociale : professionnels de soutien"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",04,"Action sociale et formation",10,"Action sociale : missions transversales"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",05,"Affaires immobilières",01,"Immobilier de l'administration centrale : fonctionnement courant"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",05,"Affaires immobilières",06,"Immobilier de l'administration centrale : sécurité des biens et des personnes"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",05,"Affaires immobilières",07,"Immobilier de l'administration centrale : pérennité du patrimoine et travaux de rénovation"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",05,"Affaires immobilières",08,"Immobilier de l'administration centrale : rationalisation des implantations"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",05,"Affaires immobilières",10,"Action sociale : immobilier"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",05,"Affaires immobilières",11,"Services zonaux des systèmes d'information et de communication : immobilier"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",06,"Affaires juridiques et contentieuses",01,"Refus de concours de la force publique : règlements amiables"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",06,"Affaires juridiques et contentieuses",02,"Refus de concours de la force publique : contentieux"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",06,"Affaires juridiques et contentieuses",03,"Attroupements : règlements amiables"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",06,"Affaires juridiques et contentieuses",04,"Attroupements : contentieux"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",06,"Affaires juridiques et contentieuses",05,"Autres mises en cause de l'Etat : règlements amiables"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",06,"Affaires juridiques et contentieuses",06,"Autres mises en cause de l'Etat : contentieux"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",06,"Affaires juridiques et contentieuses",07,"Accidents de la circulation : règlements amiables"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",06,"Affaires juridiques et contentieuses",08,"Accidents de la circulation : contentieux"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",06,"Affaires juridiques et contentieuses",09,"Protection juridique"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",06,"Affaires juridiques et contentieuses",10,"Litiges intervenant dans le cadre du droit des étrangers : règlements amiables"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",06,"Affaires juridiques et contentieuses",11,"Litiges intervenant dans le cadre du droit des étrangers : règlements contentieux"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",08,"Immigration, asile et intégration",01,"Secrétariat général à l'immigration et à l'intégration"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",99,"Dépenses de personnel du programme à reventiler",,
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",232,"Vie politique, cultuelle et associative",01,"Financement des partis",,
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",232,"Vie politique, cultuelle et associative",02,"Organisation des élections",01,"Elections présidentielles"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",232,"Vie politique, cultuelle et associative",02,"Organisation des élections",02,"Elections législatives générales"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",232,"Vie politique, cultuelle et associative",02,"Organisation des élections",03,"Elections des représentants au Parlement européen"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",232,"Vie politique, cultuelle et associative",02,"Organisation des élections",04,"Elections sénatoriales générales"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",232,"Vie politique, cultuelle et associative",02,"Organisation des élections",05,"Elections cantonales générales"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",232,"Vie politique, cultuelle et associative",02,"Organisation des élections",06,"Elections municipales générales"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",232,"Vie politique, cultuelle et associative",02,"Organisation des élections",07,Référendums
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",232,"Vie politique, cultuelle et associative",02,"Organisation des élections",09,"Elections régionales générales et assemblée de Corse"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",232,"Vie politique, cultuelle et associative",02,"Organisation des élections",10,"Elections partielles (législatives, sénatoriales, cantonales, municipales, régionales, territoriales et provinciales)"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",232,"Vie politique, cultuelle et associative",02,"Organisation des élections",11,"Elections : dépenses communes"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",232,"Vie politique, cultuelle et associative",02,"Organisation des élections",12,"Systèmes d'information et de communication"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",232,"Vie politique, cultuelle et associative",02,"Organisation des élections",13,"Elections territoriales en outre-mer"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",232,"Vie politique, cultuelle et associative",03,"Commission nationale des comptes de campagne et des financements politiques",,
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",232,"Vie politique, cultuelle et associative",04,Cultes,01,Immobilier
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",232,"Vie politique, cultuelle et associative",04,Cultes,02,Soutien
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",232,"Vie politique, cultuelle et associative",05,"Vie associative",,
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",232,"Vie politique, cultuelle et associative",99,"Dépenses de personnel du programme à reventiler",,
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",307,"Administration territoriale",01,"Coordination de la sécurité des personnes et des biens",02,"Sécurité nationale"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",307,"Administration territoriale",01,"Coordination de la sécurité des personnes et des biens",03,"Règlementation relative à la sécurité"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",307,"Administration territoriale",02,"Réglementation générale, garantie de l'identité et de la nationalité et délivrance des titres",02,"Système d'immatriculation des véhicules"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",307,"Administration territoriale",02,"Réglementation générale, garantie de l'identité et de la nationalité et délivrance des titres",04,"Garantie de l'identité et de la nationalité, délivrance de titres"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",307,"Administration territoriale",02,"Réglementation générale, garantie de l'identité et de la nationalité et délivrance des titres",05,"Elections, vie politique et associations"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",307,"Administration territoriale",02,"Réglementation générale, garantie de l'identité et de la nationalité et délivrance des titres",06,"Réglementation générale (hors sécurité)"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",307,"Administration territoriale",03,"Contrôle de légalité et conseil aux collectivités territoriales",02,"Contrôle de légalité et conseils aux collectivités territoriales"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",307,"Administration territoriale",04,"Pilotage territorial des politiques gouvernementales",01,"Gestion des programmes européens"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",307,"Administration territoriale",04,"Pilotage territorial des politiques gouvernementales",04,"Animation des politiques interministérielles (hors Union européenne)"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",307,"Administration territoriale",04,"Pilotage territorial des politiques gouvernementales",06,"Mutualisation des crédits de fonctionnement"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",307,"Administration territoriale",04,"Pilotage territorial des politiques gouvernementales",07,"Communication et représentation de l'Etat"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",307,"Administration territoriale",05,"Animation et soutien du réseau",01,Informatique
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",307,"Administration territoriale",05,"Animation et soutien du réseau",02,Immobilier
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",307,"Administration territoriale",05,"Animation et soutien du réseau",05,"Dépenses des hauts commissariats et représentations de l'Etat dans les collectivités d'outre-mer et à Mayotte (hors DOM et collectivité territoriale de Saint-Pierre-et-Miquelon)"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",307,"Administration territoriale",05,"Animation et soutien du réseau",06,"Animation du réseau des préfectures et mesures nationales"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",307,"Administration territoriale",05,"Animation et soutien du réseau",07,"Fonctionnement courant des préfectures"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",307,"Administration territoriale",05,"Animation et soutien du réseau",08,Formation
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",307,"Administration territoriale",05,"Animation et soutien du réseau",09,"Action sociale"
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",307,"Administration territoriale",05,"Animation et soutien du réseau",10,Transports
2013,1,"Budget général",AB,"Administration générale et territoriale de l'État",307,"Administration territoriale",99,"Dépenses de personnel du programme à reventiler",,
2013,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",149,Forêt,11,"Gestion des forêts publiques et protection de la forêt",11,"ONF – Versement Compensateur"
2013,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",149,Forêt,11,"Gestion des forêts publiques et protection de la forêt",12,"ONF - Missions d'intérêt général"
2013,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",149,Forêt,11,"Gestion des forêts publiques et protection de la forêt",13,"ONF - Autres subventions"
2013,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",149,Forêt,11,"Gestion des forêts publiques et protection de la forêt",14,"Défense des forêts contre les incendies (DFCI) cofinancée"
2013,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",149,Forêt,11,"Gestion des forêts publiques et protection de la forêt",15,"Restauration des terrains en montagne (RTM) cofinancée"
2013,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",149,Forêt,11,"Gestion des forêts publiques et protection de la forêt",16,"Défense des forêts contre les incendies (DFCI)  non cofinancée"
2013,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",149,Forêt,11,"Gestion des forêts publiques et protection de la forêt",17,"Restauration des terrains en montagne (RTM) non cofinancée"
2013,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",149,Forêt,11,"Gestion des forêts publiques et protection de la forêt",18,"Acquisition de forêt par l'Etat ou les collectivités territoriales"
2013,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",149,Forêt,11,"Gestion des forêts publiques et protection de la forêt",19,"Classement et lutte phytosanitaire"
2013,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",149,Forêt,12,"Développement économique de la filière et gestion durable",21,"Investissements forestiers cofinancés"
2013,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",149,Forêt,12,"Développement économique de la filière et gestion durable",22,"Chablis Klaus"
2013,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",149,Forêt,12,"Développement économique de la filière et gestion durable",23,"Mécanisation cofinancée"
2013,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",149,Forêt,12,"Développement économique de la filière et gestion durable",24,"Modernisation des scieries"
2013,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",149,Forêt,12,"Développement économique de la filière et gestion durable",25,"Centre national de la propriété forestière (CNPF)"
2013,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",149,Forêt,12,"Développement économique de la filière et gestion durable",26,"Soutiens aux organismes, études, recherche"
2013,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",149,Forêt,12,"Développement économique de la filière et gestion durable",27,"Animation des filières régionales"
2013,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",149,Forêt,12,"Développement économique de la filière et gestion durable",28,"Prêts bonifiés"
2013,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",154,"Économie et développement durable de l'agriculture et des territoires",11,"Adaptation des filières à l'évolution des marchés",01,"Prime nationale supplémentaire à la vache allaitante (PNSVA)"
2013,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",154,"Économie et développement durable de l'agriculture et des territoires",11,"Adaptation des filières à l'évolution des marchés",02,"Fonds pour les investissements stratégiques des industries agro-alimentaires"
2013,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",154,"Économie et développement durable de l'agriculture et des territoires",11,"Adaptation des filières à l'évolution des marchés",03,"Soutien à la production de sucre dans les départements d'outre-mer"
2013,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",154,"Économie et développement durable de l'agriculture et des territoires",11,"Adaptation des filières à l'évolution des marchés",04,"Actions internationales"
2013,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",154,"Économie et développement durable de l'agriculture et des territoires",11,"Adaptation des filières à l'évolution des marchés",06,"Politique de la qualité"
2013,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",154,"Économie et développement durable de l'agriculture et des territoires",11,"Adaptation des filières à l'évolution des marchés",07,"Prêts spéciaux d'élevage et prêts aux productions végétales spéciales (PSE et PPVS)"
2013,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",154,"Économie et développement durable de l'agriculture et des territoires",11,"Adaptation des filières à l'évolution des marchés",08,"Offices : intervention"
2013,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",154,"Économie et développement durable de l'agriculture et des territoires",11,"Adaptation des filières à l'évolution des marchés",09,"Autres actions d'adaptation des filières à l'évolution des marchés"
2013,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",154,"Économie et développement durable de l'agriculture et des territoires",12,"Gestion des crises et des aléas de la production",01,"Fonds d'allègement des charges financières des agriculteurs"
2013,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",154,"Économie et développement durable de l'agriculture et des territoires",12,"Gestion des crises et des aléas de la production",02,"Prêts de crise"
2013,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",154,"Économie et développement durable de l'agriculture et des territoires",12,"Gestion des crises et des aléas de la production",03,"Assurance récolte"
2013,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",154,"Économie et développement durable de l'agriculture et des territoires",12,"Gestion des crises et des aléas de la production",04,"Aides en faveur du redressement des exploitations en difficulté (AGRIDIFF)"
