ANNEE,ID_TMS,"Type de mission",COD_MSN,Mission,COD_PGM,Programme,"code action",action,"code sous-action","sous action"
2016,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",149,Forêt,11,"Gestion des forêts publiques et protection de la forêt",16,"Défense des forêts contre les incendies (DFCI)  non cofinancée"
2016,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",149,Forêt,11,"Gestion des forêts publiques et protection de la forêt",17,"Restauration des terrains en montagne (RTM) non cofinancée"
2016,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",149,Forêt,11,"Gestion des forêts publiques et protection de la forêt",18,"Acquisition de forêt par l'Etat ou les collectivités territoriales"
2016,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",149,Forêt,11,"Gestion des forêts publiques et protection de la forêt",19,"Classement et lutte phytosanitaire"
2016,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",149,Forêt,12,"Développement économique de la filière et gestion durable",22,"Chablis Klaus"
2016,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",149,Forêt,12,"Développement économique de la filière et gestion durable",25,"Centre national de la propriété forestière (CNPF)"
2016,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",149,Forêt,12,"Développement économique de la filière et gestion durable",26,"Soutiens aux organismes, études, recherche"
2016,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",149,Forêt,12,"Développement économique de la filière et gestion durable",28,"Prêts bonifiés"
2016,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",149,Forêt,13,"Fonds stratégique de la forêt et du bois",31,"Investissements forestiers et filière bois"
2016,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",149,Forêt,13,"Fonds stratégique de la forêt et du bois",32,"Animation, études, recherche et innovation"
2016,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",154,"Économie et développement durable de l'agriculture et des territoires",11,"Adaptation des filières à l'évolution des marchés",01,"Prime nationale supplémentaire à la vache allaitante (PNSVA)"
2016,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",154,"Économie et développement durable de l'agriculture et des territoires",11,"Adaptation des filières à l'évolution des marchés",02,"Fonds pour les investissements stratégiques des industries agro-alimentaires"
2016,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",154,"Économie et développement durable de l'agriculture et des territoires",11,"Adaptation des filières à l'évolution des marchés",03,"Soutien à la production de sucre dans les départements d'outre-mer"
2016,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",154,"Économie et développement durable de l'agriculture et des territoires",11,"Adaptation des filières à l'évolution des marchés",04,"Actions internationales"
2016,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",154,"Économie et développement durable de l'agriculture et des territoires",11,"Adaptation des filières à l'évolution des marchés",06,"Politique de la qualité"
2016,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",154,"Économie et développement durable de l'agriculture et des territoires",11,"Adaptation des filières à l'évolution des marchés",07,"Prêts spéciaux d'élevage et prêts aux productions végétales spéciales (PSE et PPVS)"
2016,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",154,"Économie et développement durable de l'agriculture et des territoires",11,"Adaptation des filières à l'évolution des marchés",08,"Offices : intervention"
2016,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",154,"Économie et développement durable de l'agriculture et des territoires",11,"Adaptation des filières à l'évolution des marchés",09,"Autres actions d'adaptation des filières à l'évolution des marchés"
2016,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",154,"Économie et développement durable de l'agriculture et des territoires",12,"Gestion des crises et des aléas de la production",01,"Fonds d'allègement des charges financières des agriculteurs"
2016,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",154,"Économie et développement durable de l'agriculture et des territoires",12,"Gestion des crises et des aléas de la production",02,"Prêts de crise"
2016,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",154,"Économie et développement durable de l'agriculture et des territoires",12,"Gestion des crises et des aléas de la production",03,"Assurance récolte"
2016,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",154,"Économie et développement durable de l'agriculture et des territoires",12,"Gestion des crises et des aléas de la production",04,"Aides en faveur du redressement des exploitations en difficulté (AGRIDIFF)"
