Node index;Type mission;Code type mission;Mission;Code mission;Programme;Code programme;Action;Code action;Sous-action;Code sous-action
383;Budget général;1;Économie;DB;Développement des entreprises et du tourisme;134;Mise en oeuvre du droit de la concurrence (Autorité de la concurrence);15;;;
384;Budget général;1;Économie;DB;Développement des entreprises et du tourisme;134;Régulation concurrentielle des marchés;16;;;
385;Budget général;1;Économie;DB;Développement des entreprises et du tourisme;134;Protection économique du consommateur;17;;;
386;Budget général;1;Économie;DB;Développement des entreprises et du tourisme;134;Sécurité du consommateur;18;;;
387;Budget général;1;Économie;DB;Développement des entreprises et du tourisme;134;Moyens de la politique de l'emploi et de la formation professionnelle;19;;;
388;Budget général;1;Économie;DB;Développement des entreprises et du tourisme;134;Financement des entreprises et attractivité du territoire;20;;;
389;Budget général;1;Économie;DB;Développement des entreprises et du tourisme;134;Développement du tourisme;21;;;
390;Budget général;1;Économie;DB;Développement des entreprises et du tourisme;134;Dépenses de personnel à reventiler du programme "Développement des entreprises et de l'emploi";99;;;
391;Budget général;1;Économie;DB;Statistiques et études économiques;220;Infrastructure statistique;01;;;
392;Budget général;1;Économie;DB;Statistiques et études économiques;220;Information sur les entreprises et synthèses économiques;02;;;
393;Budget général;1;Économie;DB;Statistiques et études économiques;220;Information démographique et sociale;03;;;
394;Budget général;1;Économie;DB;Statistiques et études économiques;220;Soutien;05;;;
395;Budget général;1;Économie;DB;Statistiques et études économiques;220;Action régionale;06;;;
396;Budget général;1;Économie;DB;Statistiques et études économiques;220;Dépenses de personnel du programme à reventiler;99;;;
397;Budget général;1;Économie;DB;Stratégie économique et fiscale;305;Définition et mise en oeuvre de la politique économique et financière de la France dans le cadre national, international et européen;01;;;
398;Budget général;1;Économie;DB;Stratégie économique et fiscale;305;Développement international de l'économie française;02;;;
399;Budget général;1;Économie;DB;Stratégie économique et fiscale;305;Elaboration de la législation fiscale;03;;;
400;Budget général;1;Économie;DB;Projets industriels;405;Projets industriels d'avenir;01;;;
401;Budget général;1;Économie;DB;Projets industriels;405;Prêts pour l'industrialisation;02;;;
402;Budget général;1;Économie;DB;Projets industriels;405;Usine du futur : robotisation;03;;;
403;Budget général;1;Économie;DB;Innovation;406;Innovation de rupture;01;;;
404;Budget général;1;Économie;DB;Innovation;406;Fonds national d'innovation;02;;;
405;Budget général;1;Économie;DB;Innovation;406;Projets structurants des pôles de compétitivité;03;;;
406;Budget général;1;Économie;DB;Économie numérique;407;Quartiers numériques;01;;;
407;Budget général;1;Économie;DB;Économie numérique;407;Usages et technologies du numérique;02;;;
408;Budget général;1;Direction de l'action du Gouvernement;DC;Coordination du travail gouvernemental;129;Coordination du travail gouvernemental;01;;;
409;Budget général;1;Direction de l'action du Gouvernement;DC;Coordination du travail gouvernemental;129;Coordination de la sécurité et de la défense;02;;;
410;Budget général;1;Direction de l'action du Gouvernement;DC;Coordination du travail gouvernemental;129;Coordination de la politique européenne;03;;;
411;Budget général;1;Direction de l'action du Gouvernement;DC;Coordination du travail gouvernemental;129;Soutien;10;;;
412;Budget général;1;Direction de l'action du Gouvernement;DC;Coordination du travail gouvernemental;129;Stratégie et prospective;11;;;
413;Budget général;1;Direction de l'action du Gouvernement;DC;Coordination du travail gouvernemental;129;Ordre de la Légion d'honneur;13;;;
414;Budget général;1;Direction de l'action du Gouvernement;DC;Coordination du travail gouvernemental;129;Ordre de la Libération;14;;;
415;Budget général;1;Direction de l'action du Gouvernement;DC;Coordination du travail gouvernemental;129;Mission interministérielle de lutte contre la drogue et la toxicomanie;15;;;
416;Budget général;1;Direction de l'action du Gouvernement;DC;Coordination du travail gouvernemental;129;Dépenses de personnel du programme "coordination du travail gouvernemental" à reventiler;99;;;
417;Budget général;1;Direction de l'action du Gouvernement;DC;Protection des droits et libertés;308;Commission nationale de l'informatique et des libertés;02;;;
418;Budget général;1;Direction de l'action du Gouvernement;DC;Protection des droits et libertés;308;Conseil supérieur de l'audiovisuel;03;;;
419;Budget général;1;Direction de l'action du Gouvernement;DC;Protection des droits et libertés;308;Contrôleur général des lieux de privation de liberté;05;;;
420;Budget général;1;Direction de l'action du Gouvernement;DC;Protection des droits et libertés;308;Autres autorités indépendantes;06;;;
421;Budget général;1;Direction de l'action du Gouvernement;DC;Protection des droits et libertés;308;Sécurité et protection des libertés;07;;;
422;Budget général;1;Direction de l'action du Gouvernement;DC;Protection des droits et libertés;308;Défenseur des droits;09;;;
423;Budget général;1;Direction de l'action du Gouvernement;DC;Protection des droits et libertés;308;Haute autorité pour la transparence de la vie publique;10;;;
424;Budget général;1;Direction de l'action du Gouvernement;DC;Moyens mutualisés des administrations déconcentrées;333;Fonctionnement courant des directions départementales interministérielles;01;;;
425;Budget général;1;Direction de l'action du Gouvernement;DC;Moyens mutualisés des administrations déconcentrées;333;Loyers et charges immobilières des administrations déconcentrées;02;;;
426;Budget général;1;Direction de l'action du Gouvernement;DC;Moyens mutualisés des administrations déconcentrées;333;Emplois déconcentrés des services du Premier ministre;03;;;
427;Budget général;1;Direction de l'action du Gouvernement;DC;Transition numérique de l'État et modernisation de l'action publique;401;Transition numérique de l'Etat et modernisation de l'action publique;01;;;
428;Budget général;1;Engagements financiers de l'État;EB;Appels en garantie de l'État (crédits évaluatifs);114;Agriculture et environnement;01;;;
429;Budget général;1;Engagements financiers de l'État;EB;Appels en garantie de l'État (crédits évaluatifs);114;Soutien au domaine social, logement, santé;02;;;
430;Budget général;1;Engagements financiers de l'État;EB;Appels en garantie de l'État (crédits évaluatifs);114;Financement des entreprises et industrie;03;;;
431;Budget général;1;Engagements financiers de l'État;EB;Appels en garantie de l'État (crédits évaluatifs);114;Développement international de l'économie française;04;;;
432;Budget général;1;Engagements financiers de l'État;EB;Appels en garantie de l'État (crédits évaluatifs);114;Autres garanties;05;;;
433;Budget général;1;Engagements financiers de l'État;EB;Charge de la dette et trésorerie de l'État (crédits évaluatifs);117;Dette;01;;;
434;Budget général;1;Engagements financiers de l'État;EB;Charge de la dette et trésorerie de l'État (crédits évaluatifs);117;Trésorerie;03;;;
435;Budget général;1;Engagements financiers de l'État;EB;Épargne;145;Épargne logement;01;;;
436;Budget général;1;Engagements financiers de l'État;EB;Épargne;145;Instruments de financement du logement;02;;;
437;Budget général;1;Engagements financiers de l'État;EB;Majoration de rentes;168;Participation de l'État aux majorations de rentes viagères;01;;;
438;Budget général;1;Engagements financiers de l'État;EB;Dotation en capital du Mécanisme européen de stabilité;336;Dotation en capital du Mécanisme européen de stabilité;01;;;
439;Budget général;1;Engagements financiers de l'État;EB;Augmentation de capital de la Banque européenne d'investissement;338;Augmentation de capital de la Banque européenne d'investissement;01;;;
440;Budget général;1;Enseignement scolaire;EC;Enseignement privé du premier et du second degrés;139;Enseignement pré-élémentaire;01;;;
441;Budget général;1;Enseignement scolaire;EC;Enseignement privé du premier et du second degrés;139;Enseignement élémentaire;02;;;
442;Budget général;1;Enseignement scolaire;EC;Enseignement privé du premier et du second degrés;139;Enseignement en collège;03;;;
443;Budget général;1;Enseignement scolaire;EC;Enseignement privé du premier et du second degrés;139;Enseignement général et technologique en lycée;04;;;
444;Budget général;1;Enseignement scolaire;EC;Enseignement privé du premier et du second degrés;139;Enseignement professionnel sous statut scolaire;05;;;
445;Budget général;1;Enseignement scolaire;EC;Enseignement privé du premier et du second degrés;139;Enseignement post-baccalauréat en lycée;06;;;
446;Budget général;1;Enseignement scolaire;EC;Enseignement privé du premier et du second degrés;139;Dispositifs spécifiques de scolarisation;07;;;
447;Budget général;1;Enseignement scolaire;EC;Enseignement privé du premier et du second degrés;139;Actions sociales en faveur des élèves;08;;;
448;Budget général;1;Enseignement scolaire;EC;Enseignement privé du premier et du second degrés;139;Fonctionnement des établissements;09;;;
449;Budget général;1;Enseignement scolaire;EC;Enseignement privé du premier et du second degrés;139;Formation initiale et continue des enseignants;10;;;
450;Budget général;1;Enseignement scolaire;EC;Enseignement privé du premier et du second degrés;139;Remplacement;11;;;
451;Budget général;1;Enseignement scolaire;EC;Enseignement privé du premier et du second degrés;139;Soutien;12;;;
452;Budget général;1;Enseignement scolaire;EC;Enseignement privé du premier et du second degrés;139;Dépenses de personnel du programme à reventiler;99;;;
453;Budget général;1;Enseignement scolaire;EC;Enseignement scolaire public du premier degré;140;Enseignement pré-élémentaire;01;;;
454;Budget général;1;Enseignement scolaire;EC;Enseignement scolaire public du premier degré;140;Enseignement élémentaire;02;;;
455;Budget général;1;Enseignement scolaire;EC;Enseignement scolaire public du premier degré;140;Besoins éducatifs particuliers;03;;;
456;Budget général;1;Enseignement scolaire;EC;Enseignement scolaire public du premier degré;140;Formation des personnels enseignants;04;;;
457;Budget général;1;Enseignement scolaire;EC;Enseignement scolaire public du premier degré;140;Remplacement;05;;;
458;Budget général;1;Enseignement scolaire;EC;Enseignement scolaire public du premier degré;140;Pilotage et encadrement pédagogique;06;;;
459;Budget général;1;Enseignement scolaire;EC;Enseignement scolaire public du premier degré;140;Personnels en situations diverses;07;;;
460;Budget général;1;Enseignement scolaire;EC;Enseignement scolaire public du premier degré;140;Dépenses de personnel du programme à reventiler;99;;;
461;Budget général;1;Enseignement scolaire;EC;Enseignement scolaire public du second degré;141;Enseignement en collège;01;;;
462;Budget général;1;Enseignement scolaire;EC;Enseignement scolaire public du second degré;141;Enseignement général et technologique en lycée;02;;;
463;Budget général;1;Enseignement scolaire;EC;Enseignement scolaire public du second degré;141;Enseignement professionnel sous statut scolaire;03;;;
464;Budget général;1;Enseignement scolaire;EC;Enseignement scolaire public du second degré;141;Apprentissage;04;;;
465;Budget général;1;Enseignement scolaire;EC;Enseignement scolaire public du second degré;141;Enseignement post-baccalauréat en lycée;05;;;
466;Budget général;1;Enseignement scolaire;EC;Enseignement scolaire public du second degré;141;Besoins éducatifs particuliers;06;;;
467;Budget général;1;Enseignement scolaire;EC;Enseignement scolaire public du second degré;141;Aide à l'insertion professionnelle;07;;;
468;Budget général;1;Enseignement scolaire;EC;Enseignement scolaire public du second degré;141;Information et orientation;08;;;
469;Budget général;1;Enseignement scolaire;EC;Enseignement scolaire public du second degré;141;Formation continue des adultes et validation des acquis de l'expérience;09;;;
470;Budget général;1;Enseignement scolaire;EC;Enseignement scolaire public du second degré;141;Formation des personnels enseignants et d'orientation;10;;;
471;Budget général;1;Enseignement scolaire;EC;Enseignement scolaire public du second degré;141;Remplacement;11;;;
472;Budget général;1;Enseignement scolaire;EC;Enseignement scolaire public du second degré;141;Pilotage, administration et encadrement pédagogique;12;;;
473;Budget général;1;Enseignement scolaire;EC;Enseignement scolaire public du second degré;141;Personnels en situations diverses;13;;;
474;Budget général;1;Enseignement scolaire;EC;Enseignement scolaire public du second degré;141;Dépenses de personnel du programme à reventiler;99;;;
475;Budget général;1;Enseignement scolaire;EC;Enseignement technique agricole;143;Mise en oeuvre de l'enseignement dans les établissements publics;01;;;
476;Budget général;1;Enseignement scolaire;EC;Enseignement technique agricole;143;Mise en oeuvre des enseignements dans les établissements privés;02;;;
477;Budget général;1;Enseignement scolaire;EC;Enseignement technique agricole;143;Aide sociale aux élèves (enseignement public et privé);03;;;
478;Budget général;1;Enseignement scolaire;EC;Enseignement technique agricole;143;Évolution des compétences et dynamique territoriale;04;;;
479;Budget général;1;Enseignement scolaire;EC;Enseignement technique agricole;143;Moyens communs à l'enseignement technique agricole, public et privé;05;;;
480;Budget général;1;Enseignement scolaire;EC;Enseignement technique agricole;143;Dépenses de personnel du programme "enseignement technique agricole" à reventiler;99;;;
481;Budget général;1;Enseignement scolaire;EC;Soutien de la politique de l'éducation nationale;214;Pilotage et mise en oeuvre des politiques éducatives;01;;;
482;Budget général;1;Enseignement scolaire;EC;Soutien de la politique de l'éducation nationale;214;Évaluation et contrôle;02;;;
483;Budget général;1;Enseignement scolaire;EC;Soutien de la politique de l'éducation nationale;214;Communication;03;;;
484;Budget général;1;Enseignement scolaire;EC;Soutien de la politique de l'éducation nationale;214;Expertise juridique;04;;;
485;Budget général;1;Enseignement scolaire;EC;Soutien de la politique de l'éducation nationale;214;Action internationale;05;;;
486;Budget général;1;Enseignement scolaire;EC;Soutien de la politique de l'éducation nationale;214;Politique des ressources humaines;06;;;
487;Budget général;1;Enseignement scolaire;EC;Soutien de la politique de l'éducation nationale;214;Établissements d'appui de la politique éducative;07;;;
488;Budget général;1;Enseignement scolaire;EC;Soutien de la politique de l'éducation nationale;214;Logistique, système d'information, immobilier;08;;;
489;Budget général;1;Enseignement scolaire;EC;Soutien de la politique de l'éducation nationale;214;Certification;09;;;
490;Budget général;1;Enseignement scolaire;EC;Soutien de la politique de l'éducation nationale;214;Transports scolaires;10;;;
491;Budget général;1;Enseignement scolaire;EC;Soutien de la politique de l'éducation nationale;214;Dépenses de personnel du programme à reventiler;99;;;
492;Budget général;1;Enseignement scolaire;EC;Vie de l'élève;230;Vie scolaire et éducation à la responsabilité;01;;;
493;Budget général;1;Enseignement scolaire;EC;Vie de l'élève;230;Santé scolaire;02;;;
494;Budget général;1;Enseignement scolaire;EC;Vie de l'élève;230;Inclusion scolaire des élèves en situation de handicap;03;;;
495;Budget général;1;Enseignement scolaire;EC;Vie de l'élève;230;Action sociale;04;;;
496;Budget général;1;Enseignement scolaire;EC;Vie de l'élève;230;Politique de l'internat et établissements à la charge de l'Etat;05;;;
497;Budget général;1;Enseignement scolaire;EC;Vie de l'élève;230;Actions éducatives complémentaires aux enseignements;06;;;
498;Budget général;1;Enseignement scolaire;EC;Vie de l'élève;230;Dépenses de personnel concourant au programme;99;;;
499;Budget général;1;Enseignement scolaire;EC;Internats de la réussite;408;Internats de la réussite;01;;;
500;Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Fonction publique;148;Formation des fonctionnaires;01;;;
501;Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Fonction publique;148;Action sociale interministérielle;02;;;
502;Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Gestion fiscale et financière de l'État et du secteur public local;156;Fiscalité des grandes entreprises;01;;;
503;Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Gestion fiscale et financière de l'État et du secteur public local;156;Fiscalité des PME;02;;;
504;Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Gestion fiscale et financière de l'État et du secteur public local;156;Fiscalité des particuliers et fiscalité directe locale;03;;;
505;Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Gestion fiscale et financière de l'État et du secteur public local;156;Gestion financière de l'État hors fiscalité;05;;;
506;Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Gestion fiscale et financière de l'État et du secteur public local;156;Gestion des pensions;06;;;
507;Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Gestion fiscale et financière de l'État et du secteur public local;156;Gestion financière du secteur public local hors fiscalité;07;;;
508;Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Gestion fiscale et financière de l'État et du secteur public local;156;Gestion des fonds déposés;08;;;
509;Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Gestion fiscale et financière de l'État et du secteur public local;156;Soutien;09;;;
510;Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Gestion fiscale et financière de l'État et du secteur public local;156;Dépenses de personnel de la direction générale des finances publiques - à reventiler;99;;;
511;Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Conduite et pilotage des politiques économique et financière;218;Etat-major, médiation et politiques transversales;01;;;
512;Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Conduite et pilotage des politiques économique et financière;218;Expertise, audit, évaluation et contrôle;02;;;
513;Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Conduite et pilotage des politiques économique et financière;218;Promotion des politiques économique et financière;03;;;
514;Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Conduite et pilotage des politiques économique et financière;218;Contribution au respect du droit et à la sécurité juridique;04;;;
515;Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Conduite et pilotage des politiques économique et financière;218;Prestations d'appui et support;05;;;
516;Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Conduite et pilotage des politiques économique et financière;218;Personnel du programme à reventiler;99;;;
517;Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Stratégie des finances publiques et modernisation de l'État;221;Politique des finances publiques et analyse de la performance des politiques publiques;02;;;
518;Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Stratégie des finances publiques et modernisation de l'État;221;Information financière de l'Etat;05;;;
519;Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Stratégie des finances publiques et modernisation de l'État;221;Systèmes d'information et production de la paye;06;;;
520;Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Stratégie des finances publiques et modernisation de l'État;221;Politique de la fonction publique et modernisation de la gestion des ressources humaines;07;;;
521;Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Stratégie des finances publiques et modernisation de l'État;221;Régulation des jeux;08;;;
522;Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Stratégie des finances publiques et modernisation de l'État;221;Dépenses de personnel du programme "Stratégie économique et financière et réforme de l'Etat" à reventiler;99;;;
523;Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Facilitation et sécurisation des échanges;302;Surveillance douanière des flux de personnes et de marchandises et lutte contre la grande fraude douanière.;01;;;
524;Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Facilitation et sécurisation des échanges;302;Préservation de la sécurité et de la sûreté de l'espace national et européen;03;;;
525;Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Facilitation et sécurisation des échanges;302;Promotion des échanges internationaux et qualité du dédouanement;04;;;
526;Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Facilitation et sécurisation des échanges;302;Fiscalité douanière, énergétique et environnementale;05;;;
527;Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Facilitation et sécurisation des échanges;302;Soutien des services opérationnels;06;;;
528;Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Facilitation et sécurisation des échanges;302;Personnel du programme à reventiler;98;;;
529;Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Entretien des bâtiments de l'État;309;Contrôles réglementaires;02;;;
530;Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Entretien des bâtiments de l'État;309;Audits, expertises, diagnostics;03;;;
531;Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Entretien des bâtiments de l'État;309;Maintenance préventive;04;;;
532;Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Entretien des bâtiments de l'État;309;Maintenance corrective;05;;;
533;Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Entretien des bâtiments de l'État;309;Travaux lourds - Mise en conformité et remise en état;06;;;
534;Budget général;1;Immigration, asile et intégration;IA;Intégration et accès à la nationalité française;104;Actions nationales d'accueil des étrangers primo arrivants et de formation linguistique;11;;;
535;Budget général;1;Immigration, asile et intégration;IA;Intégration et accès à la nationalité française;104;Actions d'intégration des étrangers en situation régulière;12;;;
536;Budget général;1;Immigration, asile et intégration;IA;Intégration et accès à la nationalité française;104;Naturalisation et accès à la nationalité;14;;;
537;Budget général;1;Immigration, asile et intégration;IA;Intégration et accès à la nationalité française;104;Actions d'intégration des réfugiés;15;;;
538;Budget général;1;Immigration, asile et intégration;IA;Immigration et asile;303;Circulation des étrangers et politique des visas;01;;;
539;Budget général;1;Immigration, asile et intégration;IA;Immigration et asile;303;Garantie de l'exercice du droit d'asile;02;;;
540;Budget général;1;Immigration, asile et intégration;IA;Immigration et asile;303;Lutte contre l'immigration irrégulière;03;;;
541;Budget général;1;Immigration, asile et intégration;IA;Immigration et asile;303;Soutien;04;;;
542;Budget général;1;Justice;JA;Accès au droit et à la justice;101;Aide juridictionnelle;01;;;
543;Budget général;1;Justice;JA;Accès au droit et à la justice;101;Développement de l'accès au droit et du réseau judiciaire de proximité;02;;;
544;Budget général;1;Justice;JA;Accès au droit et à la justice;101;Aide aux victimes;03;;;
545;Budget général;1;Justice;JA;Accès au droit et à la justice;101;Médiation familiale et espaces de rencontre;04;;;
546;Budget général;1;Justice;JA;Administration pénitentiaire;107;Garde et contrôle des personnes placées sous main de justice;01;;;
547;Budget général;1;Justice;JA;Administration pénitentiaire;107;Accueil et accompagnement des personnes placées sous main de justice;02;;;
548;Budget général;1;Justice;JA;Administration pénitentiaire;107;Soutien et formation;04;;;
549;Budget général;1;Justice;JA;Administration pénitentiaire;107;Dépenses de personnel du programme à reventiler;99;;;
550;Budget général;1;Justice;JA;Justice judiciaire;166;Traitement et jugement des contentieux civils;01;;;
551;Budget général;1;Justice;JA;Justice judiciaire;166;Conduite de la politique pénale et jugement des affaires pénales;02;;;
552;Budget général;1;Justice;JA;Justice judiciaire;166;Cassation;03;;;
553;Budget général;1;Justice;JA;Justice judiciaire;166;Enregistrement des décisions judiciaires;05;;;
554;Budget général;1;Justice;JA;Justice judiciaire;166;Soutien;06;;;
555;Budget général;1;Justice;JA;Justice judiciaire;166;Formation;07;;;
556;Budget général;1;Justice;JA;Justice judiciaire;166;Support à l'accès au droit et à la justice;08;;;
557;Budget général;1;Justice;JA;Justice judiciaire;166;Dépenses de personnel concourant au programme à reventiler;99;;;
558;Budget général;1;Justice;JA;Protection judiciaire de la jeunesse;182;Mise en oeuvre des décisions judiciaires;01;;;
559;Budget général;1;Justice;JA;Protection judiciaire de la jeunesse;182;Soutien;03;;;
560;Budget général;1;Justice;JA;Protection judiciaire de la jeunesse;182;Formation;04;;;
561;Budget général;1;Justice;JA;Conduite et pilotage de la politique de la justice;310;État major;01;;;
562;Budget général;1;Justice;JA;Conduite et pilotage de la politique de la justice;310;Activité normative;02;;;
563;Budget général;1;Justice;JA;Conduite et pilotage de la politique de la justice;310;Évaluation, contrôle, études et recherche;03;;;
564;Budget général;1;Justice;JA;Conduite et pilotage de la politique de la justice;310;Gestion de l'administration centrale;04;;;
565;Budget général;1;Justice;JA;Conduite et pilotage de la politique de la justice;310;Action informatique ministérielle;09;;;
566;Budget général;1;Justice;JA;Conduite et pilotage de la politique de la justice;310;Action sociale ministérielle;10;;;
567;Budget général;1;Justice;JA;Conduite et pilotage de la politique de la justice;310;Dépenses de personnel du programme à reventiler;99;;;
568;Budget général;1;Justice;JA;Conseil supérieur de la magistrature;335;Conseil supérieur de la magistrature;01;;;
569;Budget général;1;Médias, livre et industries culturelles;MA;Action audiovisuelle extérieure;115;Audiovisuel extérieur de la France (AEF);01;;;
570;Budget général;1;Médias, livre et industries culturelles;MA;Action audiovisuelle extérieure;115;TV5 Monde;02;;;
571;Budget général;1;Médias, livre et industries culturelles;MA;Presse;180;Relations financières avec l'AFP;01;;;
572;Budget général;1;Médias, livre et industries culturelles;MA;Presse;180;Aides à la presse;02;;;
573;Budget général;1;Médias, livre et industries culturelles;MA;Contribution à l'audiovisuel et à la diversité radiophonique;313;France Télévisions;01;;;
574;Budget général;1;Médias, livre et industries culturelles;MA;Contribution à l'audiovisuel et à la diversité radiophonique;313;Soutien à l'expression radiophonique locale;03;;;
575;Budget général;1;Médias, livre et industries culturelles;MA;Livre et industries culturelles;334;Livre et lecture;01;;;
576;Budget général;1;Médias, livre et industries culturelles;MA;Livre et industries culturelles;334;Industries culturelles;02;;;
577;Budget général;1;Anciens combattants, mémoire et liens avec la nation;MB;Indemnisation des victimes des persécutions antisémites et des actes de barbarie pendant la seconde guerre mondiale;158;Indemnisation des orphelins de la déportation et des victimes de spoliations du fait des législations antisémites en vigueur pendant l'Occupation;01;;;
578;Budget général;1;Anciens combattants, mémoire et liens avec la nation;MB;Indemnisation des victimes des persécutions antisémites et des actes de barbarie pendant la seconde guerre mondiale;158;Indemnisation des victimes d'actes de barbarie durant la seconde guerre mondiale;02;;;
579;Budget général;1;Anciens combattants, mémoire et liens avec la nation;MB;Liens entre la Nation et son armée;167;Journée défense et citoyenneté;01;;;
580;Budget général;1;Anciens combattants, mémoire et liens avec la nation;MB;Liens entre la Nation et son armée;167;Politique de mémoire;02;;;
581;Budget général;1;Anciens combattants, mémoire et liens avec la nation;MB;Reconnaissance et réparation en faveur du monde combattant;169;Administration de  la dette viagère;01;;;
582;Budget général;1;Anciens combattants, mémoire et liens avec la nation;MB;Reconnaissance et réparation en faveur du monde combattant;169;Gestion  des droits liés aux pensions militaires d'invalidité;02;;;
583;Budget général;1;Anciens combattants, mémoire et liens avec la nation;MB;Reconnaissance et réparation en faveur du monde combattant;169;Solidarité;03;;;
584;Budget général;1;Anciens combattants, mémoire et liens avec la nation;MB;Reconnaissance et réparation en faveur du monde combattant;169;Réparation des conséquences sanitaires des essais nucléaires français;06;;;
585;Budget général;1;Anciens combattants, mémoire et liens avec la nation;MB;Reconnaissance et réparation en faveur du monde combattant;169;Actions en faveur des rapatriés;07;;;
586;Budget général;1;Outre-mer;OA;Conditions de vie outre-mer;123;Logement;01;;;
587;Budget général;1;Outre-mer;OA;Conditions de vie outre-mer;123;Aménagement  du territoire;02;;;
588;Budget général;1;Outre-mer;OA;Conditions de vie outre-mer;123;Continuité territoriale;03;;;
589;Budget général;1;Outre-mer;OA;Conditions de vie outre-mer;123;Sanitaire, social, culture, jeunesse et sports;04;;;
590;Budget général;1;Outre-mer;OA;Conditions de vie outre-mer;123;Collectivités territoriales;06;;;
591;Budget général;1;Outre-mer;OA;Conditions de vie outre-mer;123;Insertion économique et coopération régionales;07;;;
592;Budget général;1;Outre-mer;OA;Conditions de vie outre-mer;123;Fonds exceptionnel d'investissement;08;;;
593;Budget général;1;Outre-mer;OA;Conditions de vie outre-mer;123;Appui à l'accès aux financements bancaires;09;;;
594;Budget général;1;Outre-mer;OA;Emploi outre-mer;138;Soutien aux entreprises;01;;;
595;Budget général;1;Outre-mer;OA;Emploi outre-mer;138;Aide à l'insertion et à la qualification professionnelle;02;;;
596;Budget général;1;Outre-mer;OA;Emploi outre-mer;138;Pilotage des politiques des outre-mer;03;;;
597;Budget général;1;Politique des territoires;PA;Impulsion et coordination de la politique d'aménagement du territoire;112;Attractivité économique et compétitivité des territoires;01;;;
598;Budget général;1;Politique des territoires;PA;Impulsion et coordination de la politique d'aménagement du territoire;112;Développement solidaire et équilibré des territoires;02;;;
599;Budget général;1;Politique des territoires;PA;Impulsion et coordination de la politique d'aménagement du territoire;112;Instruments de pilotage et d'étude;04;;;
600;Budget général;1;Politique des territoires;PA;Interventions territoriales de l'État;162;Eau - Agriculture en Bretagne;02;;;
601;Budget général;1;Politique des territoires;PA;Interventions territoriales de l'État;162;Programme exceptionnel d'investissements en faveur de la Corse;04;;;
602;Budget général;1;Politique des territoires;PA;Interventions territoriales de l'État;162;Plan gouvernemental sur le Marais Poitevin - Poitou Charentes;06;;;
603;Budget général;1;Politique des territoires;PA;Interventions territoriales de l'État;162;Plan chlordécone en Martinique et en Guadeloupe;08;;;
604;Budget général;1;Pouvoirs publics;PB;Présidence de la République;501;Présidence de la République;01;;;
605;Budget général;1;Pouvoirs publics;PB;Assemblée nationale;511;Assemblée nationale;01;;;
606;Budget général;1;Pouvoirs publics;PB;Sénat;521;Sénat;01;;;
607;Budget général;1;Pouvoirs publics;PB;Sénat;521;Jardin du Luxembourg;02;;;
608;Budget général;1;Pouvoirs publics;PB;Sénat;521;Musée du Luxembourg;03;;;
609;Budget général;1;Pouvoirs publics;PB;Conseil constitutionnel;531;Conseil constitutionnel;01;;;
610;Budget général;1;Pouvoirs publics;PB;Haute Cour;532;Haute Cour;01;;;
611;Budget général;1;Pouvoirs publics;PB;Cour de justice de la République;533;Cour de justice de la République;01;;;
612;Budget général;1;Pouvoirs publics;PB;La chaîne parlementaire;541;La chaîne parlementaire - Assemblée nationale;01;;;
613;Budget général;1;Pouvoirs publics;PB;La chaîne parlementaire;541;Public Sénat;02;;;
614;Budget général;1;Pouvoirs publics;PB;Indemnités des représentants français au Parlement européen;542;Indemnités des représentants français au Parlement européen;01;;;
615;Budget général;1;Provisions;PC;Provision relative aux rémunérations publiques;551;Provision relative aux rémunérations publiques;01;;;
