Node index;Type mission;Code type mission;Mission;Code mission;Programme;Code programme;Action;Code action;Sous-action;Code sous-action
736;Budget général;1;Solidarité, insertion et égalité des chances;SE;Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative;124;Personnels transversaux et de soutien;22;;;
737;Budget général;1;Solidarité, insertion et égalité des chances;SE;Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative;124;Autres dépenses de personnel;23;;;
738;Budget général;1;Solidarité, insertion et égalité des chances;SE;Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative;124;Personnel des services centraux concourant aux programmes de politique;98;;;
739;Budget général;1;Solidarité, insertion et égalité des chances;SE;Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative;124;Personnel des services déconcentrés concourant aux programmes de politique;99;;;
740;Budget général;1;Solidarité, insertion et égalité des chances;SE;Égalité entre les femmes et les hommes;137;Egalité entre les femmes et les hommes dans la vie professionnelle, économique, politique et sociale;11;;;
741;Budget général;1;Solidarité, insertion et égalité des chances;SE;Égalité entre les femmes et les hommes;137;Promotion des droits, prévention et lutte contre les violences sexistes;12;;;
742;Budget général;1;Solidarité, insertion et égalité des chances;SE;Égalité entre les femmes et les hommes;137;Soutien du programme égalité entre les hommes et les femmes;13;;;
743;Budget général;1;Solidarité, insertion et égalité des chances;SE;Égalité entre les femmes et les hommes;137;Actions de soutien, d'expérimentation en faveur de l’égalité entre les femmes et les hommes ;14;;;
744;Budget général;1;Solidarité, insertion et égalité des chances;SE;Handicap et dépendance;157;Évaluation et orientation personnalisée des personnes handicapées;01;;;
745;Budget général;1;Solidarité, insertion et égalité des chances;SE;Handicap et dépendance;157;Incitation à l'activité professionnelle;02;;;
746;Budget général;1;Solidarité, insertion et égalité des chances;SE;Handicap et dépendance;157;Ressources d'existence;03;;;
747;Budget général;1;Solidarité, insertion et égalité des chances;SE;Handicap et dépendance;157;Compensation des conséquences du handicap;04;;;
748;Budget général;1;Solidarité, insertion et égalité des chances;SE;Handicap et dépendance;157;Personnes âgées;05;;;
749;Budget général;1;Solidarité, insertion et égalité des chances;SE;Handicap et dépendance;157;Pilotage du programme;06;;;
750;Budget général;1;Solidarité, insertion et égalité des chances;SE;Lutte contre la pauvreté : revenu de solidarité active et expérimentations sociales;304;Revenu de solidarité active;11;;;
751;Budget général;1;Solidarité, insertion et égalité des chances;SE;Lutte contre la pauvreté : revenu de solidarité active et expérimentations sociales;304;Economie sociale et solidaire;12;;;
752;Budget général;1;Solidarité, insertion et égalité des chances;SE;Lutte contre la pauvreté : revenu de solidarité active et expérimentations sociales;304;Autres expérimentations;13;;;
753;Budget général;1;Solidarité, insertion et égalité des chances;SE;Lutte contre la pauvreté : revenu de solidarité active et expérimentations sociales;304;Aide alimentaire;14;;;
754;Budget général;1;Solidarité, insertion et égalité des chances;SE;Lutte contre la pauvreté : revenu de solidarité active et expérimentations sociales;304;Qualification en travail social;15;;;
755;Budget général;1;Sport, jeunesse et vie associative;SF;Jeunesse et vie associative;163;Développement de la vie associative;01;;;
756;Budget général;1;Sport, jeunesse et vie associative;SF;Jeunesse et vie associative;163;Actions en faveur de la jeunesse et de l'éducation populaire;02;;;
757;Budget général;1;Sport, jeunesse et vie associative;SF;Jeunesse et vie associative;163;Actions particulières en direction de la jeunesse;04;;;
758;Budget général;1;Sport, jeunesse et vie associative;SF;Sport;219;Promotion du sport pour le plus grand nombre;01;;;
759;Budget général;1;Sport, jeunesse et vie associative;SF;Sport;219;Développement du sport de haut niveau;02;;;
760;Budget général;1;Sport, jeunesse et vie associative;SF;Sport;219;Prévention par le sport et protection des sportifs;03;;;
761;Budget général;1;Sport, jeunesse et vie associative;SF;Sport;219;Promotion des métiers du sport;04;;;
762;Budget général;1;Écologie, développement et aménagement durables;TA;Paysages, eau et biodiversité;113;Sites, paysages, publicité;01;;;
763;Budget général;1;Écologie, développement et aménagement durables;TA;Paysages, eau et biodiversité;113;logistique, formation et contentieux;02;;;
764;Budget général;1;Écologie, développement et aménagement durables;TA;Paysages, eau et biodiversité;113;Gestion des milieux et biodiversité;07;;;
765;Budget général;1;Écologie, développement et aménagement durables;TA;Paysages, eau et biodiversité;113;Fonds d’investissement pour la biodiversité et la restauration écologique;08;;;
766;Budget général;1;Écologie, développement et aménagement durables;TA;Information géographique et cartographique;159;Production de l'information géographique;01;;;
767;Budget général;1;Écologie, développement et aménagement durables;TA;Information géographique et cartographique;159;Recherche dans le domaine de l'information géographique;02;;;
768;Budget général;1;Écologie, développement et aménagement durables;TA;Information géographique et cartographique;159;Pilotage de la politique d'information géographique;03;;;
769;Budget général;1;Écologie, développement et aménagement durables;TA;Météorologie;170;Observation et prévision météorologiques;01;;;
770;Budget général;1;Écologie, développement et aménagement durables;TA;Météorologie;170;Recherche dans le domaine météorologique;02;;;
771;Budget général;1;Écologie, développement et aménagement durables;TA;Énergie, climat et après-mines;174;Politique de l'énergie;01;;;
772;Budget général;1;Écologie, développement et aménagement durables;TA;Énergie, climat et après-mines;174;Gestion économique et sociale de l'après-mines;04;;;
773;Budget général;1;Écologie, développement et aménagement durables;TA;Énergie, climat et après-mines;174;Lutte contre le changement climatique;05;;;
774;Budget général;1;Écologie, développement et aménagement durables;TA;Énergie, climat et après-mines;174;Soutien;06;;;
775;Budget général;1;Écologie, développement et aménagement durables;TA;Prévention des risques;181;Prévention des risques technologiques et des pollutions;01;;;
776;Budget général;1;Écologie, développement et aménagement durables;TA;Prévention des risques;181;Contrôle de la sûreté nucléaire et de la radioprotection;09;;;
777;Budget général;1;Écologie, développement et aménagement durables;TA;Prévention des risques;181;Prévention des risques naturels et hydrauliques;10;;;
778;Budget général;1;Écologie, développement et aménagement durables;TA;Prévention des risques;181;Gestion de l'après-mine et travaux de mise en sécurité, indemnisations et expropriations sur les sites;11;;;
779;Budget général;1;Écologie, développement et aménagement durables;TA;Infrastructures et services de transports;203;Développement des infrastructures routières;01;;;
780;Budget général;1;Écologie, développement et aménagement durables;TA;Infrastructures et services de transports;203;Infrastructures de transports collectifs et ferroviaires;10;;;
781;Budget général;1;Écologie, développement et aménagement durables;TA;Infrastructures et services de transports;203;Infrastructures fluviales, portuaires et aéroportuaires;11;;;
782;Budget général;1;Écologie, développement et aménagement durables;TA;Infrastructures et services de transports;203;Entretien et exploitation du réseau routier national;12;;;
783;Budget général;1;Écologie, développement et aménagement durables;TA;Infrastructures et services de transports;203;Soutien, régulation, contrôle et sécurité des services de transports terrestres;13;;;
784;Budget général;1;Écologie, développement et aménagement durables;TA;Infrastructures et services de transports;203;Soutien, régulation et contrôle dans les domaines des transports fluviaux, maritimes et aériens;14;;;
785;Budget général;1;Écologie, développement et aménagement durables;TA;Infrastructures et services de transports;203;Stratégie et soutien;15;;;
786;Budget général;1;Écologie, développement et aménagement durables;TA;Sécurité et affaires maritimes, pêche et aquaculture;205;Sécurité et sûreté maritimes;01;;;
787;Budget général;1;Écologie, développement et aménagement durables;TA;Sécurité et affaires maritimes, pêche et aquaculture;205;Gens de mer et enseignement maritime;02;;;
788;Budget général;1;Écologie, développement et aménagement durables;TA;Sécurité et affaires maritimes, pêche et aquaculture;205;Flotte de commerce;03;;;
789;Budget général;1;Écologie, développement et aménagement durables;TA;Sécurité et affaires maritimes, pêche et aquaculture;205;Action interministérielle de la mer;04;;;
790;Budget général;1;Écologie, développement et aménagement durables;TA;Sécurité et affaires maritimes, pêche et aquaculture;205;Soutien au programme;05;;;
791;Budget général;1;Écologie, développement et aménagement durables;TA;Sécurité et affaires maritimes, pêche et aquaculture;205;Gestion durable des Pêches et de  l'Aquaculture;06;;;
792;Budget général;1;Écologie, développement et aménagement durables;TA;Conduite et pilotage des politiques de l'écologie, de l'énergie, du développement durable et de la mer;217;Stratégie, expertise et études en matière de développement durable;01;;;
793;Budget général;1;Écologie, développement et aménagement durables;TA;Conduite et pilotage des politiques de l'écologie, de l'énergie, du développement durable et de la mer;217;Fonction juridique;02;;;
794;Budget général;1;Écologie, développement et aménagement durables;TA;Conduite et pilotage des politiques de l'écologie, de l'énergie, du développement durable et de la mer;217;Politique et programmation de l'immobilier et des moyens de fonctionnement;03;;;
795;Budget général;1;Écologie, développement et aménagement durables;TA;Conduite et pilotage des politiques de l'écologie, de l'énergie, du développement durable et de la mer;217;Politique et gestion des systèmes d'information et des réseaux informatiques;04;;;
796;Budget général;1;Écologie, développement et aménagement durables;TA;Conduite et pilotage des politiques de l'écologie, de l'énergie, du développement durable et de la mer;217;Politique des ressources humaines et formation;05;;;
797;Budget général;1;Écologie, développement et aménagement durables;TA;Conduite et pilotage des politiques de l'écologie, de l'énergie, du développement durable et de la mer;217;Action européenne et internationale;06;;;
798;Budget général;1;Écologie, développement et aménagement durables;TA;Conduite et pilotage des politiques de l'écologie, de l'énergie, du développement durable et de la mer;217;Personnels oeuvrant pour les politiques du programme "Conduite et pilotage des politiques de l'écologie, de l'énergie, du développement durable et de la mer ";07;;;
799;Budget général;1;Écologie, développement et aménagement durables;TA;Conduite et pilotage des politiques de l'écologie, de l'énergie, du développement durable et de la mer;217;Personnels oeuvrant pour les politiques du programme "Infrastructures et services de transports";08;;;
800;Budget général;1;Écologie, développement et aménagement durables;TA;Conduite et pilotage des politiques de l'écologie, de l'énergie, du développement durable et de la mer;217;Personnels oeuvrant pour les politiques du programme "Sécurité et éducation routières";09;;;
801;Budget général;1;Écologie, développement et aménagement durables;TA;Conduite et pilotage des politiques de l'écologie, de l'énergie, du développement durable et de la mer;217;Personnels oeuvrant pour les politiques du programme "Sécurité et affaires maritimes";11;;;
802;Budget général;1;Écologie, développement et aménagement durables;TA;Conduite et pilotage des politiques de l'écologie, de l'énergie, du développement durable et de la mer;217;Personnels oeuvrant pour les politiques du programme "Paysages, eau et biodiversité";13;;;
803;Budget général;1;Écologie, développement et aménagement durables;TA;Conduite et pilotage des politiques de l'écologie, de l'énergie, du développement durable et de la mer;217;Personnels oeuvrant dans le domaine de la recherche et de l'action scientifique et technique;14;;;
804;Budget général;1;Écologie, développement et aménagement durables;TA;Conduite et pilotage des politiques de l'écologie, de l'énergie, du développement durable et de la mer;217;Personnels relevant du ministère de l'égalité des territoires et du logement;15;;;
805;Budget général;1;Écologie, développement et aménagement durables;TA;Conduite et pilotage des politiques de l'écologie, de l'énergie, du développement durable et de la mer;217;Personnels oeuvrant pour les politiques du programme "Prévention des risques";16;;;
806;Budget général;1;Écologie, développement et aménagement durables;TA;Conduite et pilotage des politiques de l'écologie, de l'énergie, du développement durable et de la mer;217;Personnels relevant de programmes d'autres ministères;18;;;
807;Budget général;1;Écologie, développement et aménagement durables;TA;Conduite et pilotage des politiques de l'écologie, de l'énergie, du développement durable et de la mer;217;Personnels transférés aux collectivités territoriales;22;;;
808;Budget général;1;Écologie, développement et aménagement durables;TA;Conduite et pilotage des politiques de l'écologie, de l'énergie, du développement durable et de la mer;217;Personnels oeuvrant pour les politiques des programmes "énergie, climat et après-mines";23;;;
809;Budget général;1;Écologie, développement et aménagement durables;TA;Conduite et pilotage des politiques de l'écologie, de l'énergie, du développement durable et de la mer;217;Personnels oeuvrant dans le domaine des transports aériens;24;;;
810;Budget général;1;Écologie, développement et aménagement durables;TA;Conduite et pilotage des politiques de l'écologie, de l'énergie, du développement durable et de la mer;217;Commission nationale du débat public;25;;;
811;Budget général;1;Écologie, développement et aménagement durables;TA;Conduite et pilotage des politiques de l'écologie, de l'énergie, du développement durable et de la mer;217;Autorité de contrôle des nuisances aéroportuaires (ACNUSA);26;;;
812;Budget général;1;Écologie, développement et aménagement durables;TA;Conduite et pilotage des politiques de l'écologie, de l'énergie, du développement durable et de la mer;217;Dépenses de personnel de l'administration centrale à reventiler entre les actions miroirs des programmes de politiques sectorielles;98;;;
813;Budget général;1;Écologie, développement et aménagement durables;TA;Conduite et pilotage des politiques de l'écologie, de l'énergie, du développement durable et de la mer;217;Dépenses de personnel en services déconcentrés à reventiler entre les actions miroirs des programmes de politiques sectorielles;99;;;
814;Budget général;1;Travail et emploi;TB;Accès et retour à l'emploi;102;Amélioration de l’efficacité du service public de l’emploi;01;;;
815;Budget général;1;Travail et emploi;TB;Accès et retour à l'emploi;102;Amélioration des dispositifs en faveur de l’emploi des personnes les plus éloignées du marché du travail;02;;;
816;Budget général;1;Travail et emploi;TB;Accompagnement des mutations économiques et développement de l'emploi;103;Anticipation et accompagnement des conséquences des mutations économiques sur l'emploi;01;;;
817;Budget général;1;Travail et emploi;TB;Accompagnement des mutations économiques et développement de l'emploi;103;Amélioration de l'insertion dans l'emploi par l'adaptation des qualifications et la reconnaissance des compétences;02;;;
818;Budget général;1;Travail et emploi;TB;Accompagnement des mutations économiques et développement de l'emploi;103;Développement de l'emploi;03;;;
819;Budget général;1;Travail et emploi;TB;Amélioration de la qualité de l'emploi et des relations du travail;111;Santé et sécurité au travail;01;;;
820;Budget général;1;Travail et emploi;TB;Amélioration de la qualité de l'emploi et des relations du travail;111;Qualité et effectivité du droit;02;;;
821;Budget général;1;Travail et emploi;TB;Amélioration de la qualité de l'emploi et des relations du travail;111;Dialogue social et démocratie sociale;03;;;
822;Budget général;1;Travail et emploi;TB;Amélioration de la qualité de l'emploi et des relations du travail;111;Lutte contre le travail illégal;04;;;
823;Budget général;1;Travail et emploi;TB;Amélioration de la qualité de l'emploi et des relations du travail;111;Fonds national de soutien relatif à la pénibilité;05;;;
824;Budget général;1;Travail et emploi;TB;Conception, gestion et évaluation des politiques de l'emploi et du travail;155;Gestion des effectifs du programme « accès et retour à l’emploi »;02;;;
825;Budget général;1;Travail et emploi;TB;Conception, gestion et évaluation des politiques de l'emploi et du travail;155;Gestion des effectifs du programme « accompagnement des mutations économiques et développement de l’emploi »;03;;;
826;Budget général;1;Travail et emploi;TB;Conception, gestion et évaluation des politiques de l'emploi et du travail;155;Gestion des effectifs du programme « amélioration de la qualité de l’emploi et des relations du travail »;04;;;
827;Budget général;1;Travail et emploi;TB;Conception, gestion et évaluation des politiques de l'emploi et du travail;155;Soutien;05;;;
828;Budget général;1;Travail et emploi;TB;Conception, gestion et évaluation des politiques de l'emploi et du travail;155;Études, statistiques, évaluation et recherche;06;;;
829;Budget général;1;Travail et emploi;TB;Conception, gestion et évaluation des politiques de l'emploi et du travail;155;Fonds social européen - Assistance technique;07;;;
830;Budget général;1;Travail et emploi;TB;Conception, gestion et évaluation des politiques de l'emploi et du travail;155;Dépenses de personnel du programme à reventiler;99;;;
831;Budget général;1;Égalité des territoires, logement et ville;VA;Aide à l'accès au logement;109;Aides personnelles;01;;;
832;Budget général;1;Égalité des territoires, logement et ville;VA;Aide à l'accès au logement;109;Information relative au logement et accompagnement des publics en difficulté;02;;;
833;Budget général;1;Égalité des territoires, logement et ville;VA;Aide à l'accès au logement;109;Garantie des risques locatifs;03;;;
834;Budget général;1;Égalité des territoires, logement et ville;VA;Urbanisme, territoires et amélioration de l'habitat;135;Construction locative et amélioration du parc;01;;;
835;Budget général;1;Égalité des territoires, logement et ville;VA;Urbanisme, territoires et amélioration de l'habitat;135;Soutien à l'accession à la propriété;02;;;
836;Budget général;1;Égalité des territoires, logement et ville;VA;Urbanisme, territoires et amélioration de l'habitat;135;Lutte contre l'habitat indigne;03;;;
837;Budget général;1;Égalité des territoires, logement et ville;VA;Urbanisme, territoires et amélioration de l'habitat;135;Réglementation, politique technique et qualité de la construction;04;;;
838;Budget général;1;Égalité des territoires, logement et ville;VA;Urbanisme, territoires et amélioration de l'habitat;135;Soutien;05;;;
839;Budget général;1;Égalité des territoires, logement et ville;VA;Urbanisme, territoires et amélioration de l'habitat;135;Urbanisme et aménagement;07;;;
840;Budget général;1;Égalité des territoires, logement et ville;VA;Urbanisme, territoires et amélioration de l'habitat;135;Grand Paris;08;;;
841;Budget général;1;Égalité des territoires, logement et ville;VA;Politique de la ville;147;Actions territorialisées et Dispositifs spécifiques de la politique de la ville;01;;;
842;Budget général;1;Égalité des territoires, logement et ville;VA;Politique de la ville;147;Revitalisation économique et emploi;02;;;
843;Budget général;1;Égalité des territoires, logement et ville;VA;Politique de la ville;147;Stratégie, ressources et évaluation;03;;;
844;Budget général;1;Égalité des territoires, logement et ville;VA;Politique de la ville;147;Rénovation urbaine et amélioration du cadre de vie;04;;;
845;Budget général;1;Égalité des territoires, logement et ville;VA;Prévention de l'exclusion et insertion des personnes vulnérables;177;Prévention de l'exclusion;11;;;
846;Budget général;1;Égalité des territoires, logement et ville;VA;Prévention de l'exclusion et insertion des personnes vulnérables;177;Hébergement et logement adapté;12;;;
847;Budget général;1;Égalité des territoires, logement et ville;VA;Prévention de l'exclusion et insertion des personnes vulnérables;177;Conduite et animation des politiques de l'hébergement et de l'inclusion sociale;14;;;
848;Budget général;1;Égalité des territoires, logement et ville;VA;Prévention de l'exclusion et insertion des personnes vulnérables;177;Rapatriés;15;;;
849;Budget général;1;Égalité des territoires, logement et ville;VA;Conduite et pilotage des politiques de l’égalité des territoires, du logement et de la ville;337;Personnels oeuvrant pour les politiques de l'urbanisme, de l'aménagement, du logement et de l'habitat;01;;;
850;Budget général;1;Égalité des territoires, logement et ville;VA;Conduite et pilotage des politiques de l’égalité des territoires, du logement et de la ville;337;Personnels oeuvrant au soutien du programme Conduite et pilotage de l'égalité des territoires, du logement et de la ville;02;;;
851;Budgets annexes;2;Contrôle et exploitation aériens;XC;Navigation aérienne;612;Management et gestion;01;;;
852;Budgets annexes;2;Contrôle et exploitation aériens;XC;Navigation aérienne;612;Aéroports;02;;;
853;Budgets annexes;2;Contrôle et exploitation aériens;XC;Navigation aérienne;612;Centres en route;03;;;
854;Budgets annexes;2;Contrôle et exploitation aériens;XC;Navigation aérienne;612;Exploitation du contrôle aérien outre-mer;04;;;
855;Budgets annexes;2;Contrôle et exploitation aériens;XC;Navigation aérienne;612;Ingénierie technique de la navigation aérienne;05;;;
856;Budgets annexes;2;Contrôle et exploitation aériens;XC;Navigation aérienne;612;Maintien des compétences de la navigation aérienne;06;;;
857;Budgets annexes;2;Contrôle et exploitation aériens;XC;Soutien aux prestations de l'aviation civile;613;Ressources humaines et management;01;;;
858;Budgets annexes;2;Contrôle et exploitation aériens;XC;Soutien aux prestations de l'aviation civile;613;Logistique;02;;;
859;Budgets annexes;2;Contrôle et exploitation aériens;XC;Soutien aux prestations de l'aviation civile;613;Affaires financières;03;;;
860;Budgets annexes;2;Contrôle et exploitation aériens;XC;Soutien aux prestations de l'aviation civile;613;Formation aéronautique;04;;;
861;Budgets annexes;2;Contrôle et exploitation aériens;XC;Transports aériens, surveillance et certification;614;Développement durable et régulation;01;;;
862;Budgets annexes;2;Contrôle et exploitation aériens;XC;Transports aériens, surveillance et certification;614;Surveillance et certification;02;;;
863;Budgets annexes;2;Contrôle et exploitation aériens;XC;Transports aériens, surveillance et certification;614;Enquêtes de sécurité aérienne;04;;;
864;Budgets annexes;2;Publications officielles et information administrative;XJ;Édition et diffusion;623;Diffusion légale;01;;;
865;Budgets annexes;2;Publications officielles et information administrative;XJ;Édition et diffusion;623;Edition et information administrative;02;;;
866;Budgets annexes;2;Publications officielles et information administrative;XJ;Pilotage et activités de développement des publications;624;Pilotage, modernisation et activités numériques;01;;;
867;Budgets annexes;2;Publications officielles et information administrative;XJ;Pilotage et activités de développement des publications;624;Promotion et distribution des publications;02;;;
868;Comptes d'affectation spéciale;3;Gestion du patrimoine immobilier de l'État;YB;Contribution au désendettement de l'État;721;Contribution au désendettement de l'État;01;;;
869;Comptes d'affectation spéciale;3;Gestion du patrimoine immobilier de l'État;YB;Contribution aux dépenses immobilières;723;Dépenses immobilières;01;;;
870;Comptes d'affectation spéciale;3;Participations financières de l'État;YC;Opérations en capital intéressant les participations financières de l'État;731;Augmentations de capital, dotations en fonds propres, avances d'actionnaire et prêts assimilés;01;;;
871;Comptes d'affectation spéciale;3;Participations financières de l'État;YC;Opérations en capital intéressant les participations financières de l'État;731;Achats ou souscriptions de titres, parts ou droits de société;03;;;
872;Comptes d'affectation spéciale;3;Participations financières de l'État;YC;Opérations en capital intéressant les participations financières de l'État;731;Autres investissements financiers de nature patrimoniale;04;;;
873;Comptes d'affectation spéciale;3;Participations financières de l'État;YC;Opérations en capital intéressant les participations financières de l'État;731;Prestations de services : commissions bancaires, frais juridiques et frais liés aux opérations de gestion des participations financières de l'État;05;;;
874;Comptes d'affectation spéciale;3;Participations financières de l'État;YC;Opérations en capital intéressant les participations financières de l'État;731;Versements au profit du Mécanisme européen de stabilité;06;;;
875;Comptes d'affectation spéciale;3;Participations financières de l'État;YC;Désendettement de l'État et d'établissements publics de l'État;732;Désendettement de l'État ou d'établissements publics de l'État;01;;;
876;Comptes d'affectation spéciale;3;Pensions;YD;Pensions civiles et militaires de retraite et allocations temporaires d'invalidité;741;Fonctionnaires civils relevant du code des pensions civiles et militaires de retraite;01;;;
877;Comptes d'affectation spéciale;3;Pensions;YD;Pensions civiles et militaires de retraite et allocations temporaires d'invalidité;741;Militaires relevant du code des pensions civiles et militaires de retraite;02;;;
878;Comptes d'affectation spéciale;3;Pensions;YD;Pensions civiles et militaires de retraite et allocations temporaires d'invalidité;741;Allocations temporaires d'invalidité;03;;;
879;Comptes d'affectation spéciale;3;Pensions;YD;Ouvriers des établissements industriels de l'État;742;Prestations vieillesse et invalidité;01;;;
880;Comptes d'affectation spéciale;3;Pensions;YD;Ouvriers des établissements industriels de l'État;742;Autres dépenses spécifiques;03;;;
881;Comptes d'affectation spéciale;3;Pensions;YD;Ouvriers des établissements industriels de l'État;742;Gestion du régime;04;;;
882;Comptes d'affectation spéciale;3;Pensions;YD;Ouvriers des établissements industriels de l'État;742;Rentes accidents du travail des ouvriers civils des établissements militaires (RATOCEM);05;;;
883;Comptes d'affectation spéciale;3;Pensions;YD;Pensions militaires d'invalidité et des victimes de guerre et autres pensions;743;Reconnaissance de la Nation;01;;;
884;Comptes d'affectation spéciale;3;Pensions;YD;Pensions militaires d'invalidité et des victimes de guerre et autres pensions;743;Réparation;02;;;
885;Comptes d'affectation spéciale;3;Pensions;YD;Pensions militaires d'invalidité et des victimes de guerre et autres pensions;743;Pensions d'Alsace-Lorraine;03;;;
886;Comptes d'affectation spéciale;3;Pensions;YD;Pensions militaires d'invalidité et des victimes de guerre et autres pensions;743;Allocations de reconnaissance des anciens supplétifs;04;;;
887;Comptes d'affectation spéciale;3;Pensions;YD;Pensions militaires d'invalidité et des victimes de guerre et autres pensions;743;Pensions des anciens agents du chemin de fer franco-éthiopien;05;;;
888;Comptes d'affectation spéciale;3;Pensions;YD;Pensions militaires d'invalidité et des victimes de guerre et autres pensions;743;Pensions des sapeurs-pompiers et anciens agents de la défense passive victimes d'accident;06;;;
889;Comptes d'affectation spéciale;3;Pensions;YD;Pensions militaires d'invalidité et des victimes de guerre et autres pensions;743;Pensions de l'ORTF;07;;;
890;Comptes d'affectation spéciale;3;Contrôle de la circulation et du stationnement routiers;YE;Radars;751;Dispositifs de contrôle;01;;;
891;Comptes d'affectation spéciale;3;Contrôle de la circulation et du stationnement routiers;YE;Radars;751;Centre national de traitement;02;;;
892;Comptes d'affectation spéciale;3;Contrôle de la circulation et du stationnement routiers;YE;Radars;751;Soutien au programme;03;;;
893;Comptes d'affectation spéciale;3;Contrôle de la circulation et du stationnement routiers;YE;Fichier national du permis de conduire;752;Fichier national du permis de conduire;01;;;
894;Comptes d'affectation spéciale;3;Contrôle de la circulation et du stationnement routiers;YE;Contrôle et modernisation de la politique de la circulation et du stationnement routiers;753;Déploiement du procès-verbal électronique;01;;;
895;Comptes d'affectation spéciale;3;Contrôle de la circulation et du stationnement routiers;YE;Contribution à l'équipement des collectivités territoriales pour l'amélioration des transports en commun, de la sécurité et de la circulation routières;754;Contribution à l'équipement des collectivités territoriales pour l'amélioration des transports en commun, de la sécurité et de la circulation routières;01;;;
896;Comptes d'affectation spéciale;3;Contrôle de la circulation et du stationnement routiers;YE;Désendettement de l'État;755;Désendettement de l'État;01;;;
897;Comptes d'affectation spéciale;3;Développement agricole et rural;YF;Développement et transfert en agriculture;775;Développement et transfert;01;;;
898;Comptes d'affectation spéciale;3;Développement agricole et rural;YF;Développement et transfert en agriculture;775;Fonction support;02;;;
899;Comptes d'affectation spéciale;3;Développement agricole et rural;YF;Recherche appliquée et innovation en agriculture;776;Recherche appliquée et innovation;01;;;
900;Comptes d'affectation spéciale;3;Développement agricole et rural;YF;Recherche appliquée et innovation en agriculture;776;Fonction support;02;;;
901;Comptes d'affectation spéciale;3;Gestion et valorisation des ressources tirées de l’utilisation du spectre hertzien, des systèmes et des infrastructures de télécommunications de l’État;YG;Désendettement de l'État;761;Désendettement de l'État;01;;;
902;Comptes d'affectation spéciale;3;Gestion et valorisation des ressources tirées de l’utilisation du spectre hertzien, des systèmes et des infrastructures de télécommunications de l’État;YG;Optimisation de l'usage du spectre hertzien et interception et traitement des émissions électromagnétiques (ministère de la défense);762;Amélioration de l'usage du spectre hertzien;01;;;
903;Comptes d'affectation spéciale;3;Gestion et valorisation des ressources tirées de l’utilisation du spectre hertzien, des systèmes et des infrastructures de télécommunications de l’État;YG;Optimisation de l'usage du spectre hertzien et interception et traitement des émissions électromagnétiques (ministère de la défense);762;Interception et traitement des émissions électromagnétiques;02;;;
904;Comptes d'affectation spéciale;3;Gestion et valorisation des ressources tirées de l’utilisation du spectre hertzien, des systèmes et des infrastructures de télécommunications de l’État;YG;Optimisation de l'usage du spectre hertzien et des infrastructures du réseau physique de télécommunications du ministère de l'intérieur;763;Modernisation des systèmes d'information et de communication de la police nationale;01;;;
905;Comptes d'affectation spéciale;3;Gestion et valorisation des ressources tirées de l’utilisation du spectre hertzien, des systèmes et des infrastructures de télécommunications de l’État;YG;Optimisation de l'usage du spectre hertzien et des infrastructures du réseau physique de télécommunications du ministère de l'intérieur;763;Modernisation des systèmes d'information et de communication de la gendarmerie nationale;02;;;
906;Comptes d'affectation spéciale;3;Gestion et valorisation des ressources tirées de l’utilisation du spectre hertzien, des systèmes et des infrastructures de télécommunications de l’État;YG;Optimisation de l'usage du spectre hertzien et des infrastructures du réseau physique de télécommunications du ministère de l'intérieur;763;Modernisation des systèmes d'information et de communication de l'administration centrale et territoriale;03;;;
907;Comptes d'affectation spéciale;3;Services nationaux de transport conventionnés de voyageurs;YI;Exploitation des services nationaux de transport conventionnés;785;Contribution à l’exploitation des services nationaux de transport conventionnés;01;;;
908;Comptes d'affectation spéciale;3;Services nationaux de transport conventionnés de voyageurs;YI;Exploitation des services nationaux de transport conventionnés;785;Frais d'enquêtes, d'études et de conseil relatifs à l'exploitation des services nationaux de transport conventionnés;02;;;
909;Comptes d'affectation spéciale;3;Services nationaux de transport conventionnés de voyageurs;YI;Matériel roulant des services nationaux de transport conventionnés;786;Contribution au matériel roulant des services nationaux de transport conventionnés;01;;;
910;Comptes d'affectation spéciale;3;Services nationaux de transport conventionnés de voyageurs;YI;Matériel roulant des services nationaux de transport conventionnés;786;Frais d'enquêtes, d'études et de conseil relatifs au matériel roulant des services nationaux de transport conventionnés;02;;;
911;Comptes d'affectation spéciale;3;Financement national du développement et de la modernisation de l'apprentissage;YJ;Péréquation entre régions et compensation au titre du transfert du versement de l'indemnité compensatrice forfaitaire;787;Péréquation des disparités de la taxe d’apprentissage;01;;;
912;Comptes d'affectation spéciale;3;Financement national du développement et de la modernisation de l'apprentissage;YJ;Péréquation entre régions et compensation au titre du transfert du versement de l'indemnité compensatrice forfaitaire;787;Compensation au titre des compétences transférées aux régions en matière d'apprentissage;02;;;
913;Comptes d'affectation spéciale;3;Financement national du développement et de la modernisation de l'apprentissage;YJ;Contractualisation pour le développement et la modernisation de l’apprentissage;788;Contrats d’objectifs et de moyens pour le développement et la modernisation de l’apprentissage;01;;;
