Node index;Type mission;Code type mission;Mission;Code mission;Programme;Code programme;Action;Code action;Sous-action;Code sous-action
619;Budget général;1;Recherche et enseignement supérieur;RA;Enseignement supérieur et recherche agricoles;142;Enseignement supérieur;01;;;
620;Budget général;1;Recherche et enseignement supérieur;RA;Enseignement supérieur et recherche agricoles;142;Recherche, développement et transfert de technologie;02;;;
621;Budget général;1;Recherche et enseignement supérieur;RA;Enseignement supérieur et recherche agricoles;142;Dépenses de personnel du programme "enseignement supérieur et recherche agricoles" à reventiler;99;;;
622;Budget général;1;Recherche et enseignement supérieur;RA;Formations supérieures et recherche universitaire;150;Formation initiale et continue du baccalauréat à la licence;01;;;
623;Budget général;1;Recherche et enseignement supérieur;RA;Formations supérieures et recherche universitaire;150;Formation initiale et continue de niveau master;02;;;
624;Budget général;1;Recherche et enseignement supérieur;RA;Formations supérieures et recherche universitaire;150;Formation initiale et continue de niveau doctorat;03;;;
625;Budget général;1;Recherche et enseignement supérieur;RA;Formations supérieures et recherche universitaire;150;Établissements d'enseignement privés;04;;;
626;Budget général;1;Recherche et enseignement supérieur;RA;Formations supérieures et recherche universitaire;150;Bibliothèques et documentation;05;;;
627;Budget général;1;Recherche et enseignement supérieur;RA;Formations supérieures et recherche universitaire;150;Diffusion des savoirs et musées;13;;;
628;Budget général;1;Recherche et enseignement supérieur;RA;Formations supérieures et recherche universitaire;150;Immobilier;14;;;
629;Budget général;1;Recherche et enseignement supérieur;RA;Formations supérieures et recherche universitaire;150;Pilotage et support du programme;15;;;
630;Budget général;1;Recherche et enseignement supérieur;RA;Formations supérieures et recherche universitaire;150;Recherche;17;;;
631;Budget général;1;Recherche et enseignement supérieur;RA;Formations supérieures et recherche universitaire;150;Dépenses de personnel du programme à reventiler;99;;;
632;Budget général;1;Recherche et enseignement supérieur;RA;Recherches scientifiques et technologiques pluridisciplinaires;172;Pilotage et animation;01;;;
633;Budget général;1;Recherche et enseignement supérieur;RA;Recherches scientifiques et technologiques pluridisciplinaires;172;Agence nationale de la recherche;02;;;
634;Budget général;1;Recherche et enseignement supérieur;RA;Recherches scientifiques et technologiques pluridisciplinaires;172;Recherches interdisciplinaires et transversales;11;;;
635;Budget général;1;Recherche et enseignement supérieur;RA;Recherches scientifiques et technologiques pluridisciplinaires;172;Diffusion, valorisation et transfert des connaissances et des technologies;12;;;
636;Budget général;1;Recherche et enseignement supérieur;RA;Recherches scientifiques et technologiques pluridisciplinaires;172;Grandes infrastructures de recherche;13;;;
637;Budget général;1;Recherche et enseignement supérieur;RA;Recherches scientifiques et technologiques pluridisciplinaires;172;Moyens généraux et d'appui à la recherche;14;;;
638;Budget général;1;Recherche et enseignement supérieur;RA;Recherches scientifiques et technologiques pluridisciplinaires;172;Recherches scientifiques et technologiques en sciences de la vie et de la santé;15;;;
639;Budget général;1;Recherche et enseignement supérieur;RA;Recherches scientifiques et technologiques pluridisciplinaires;172;Recherches scientifiques et technologiques en sciences et techniques de l'information;16;;;
640;Budget général;1;Recherche et enseignement supérieur;RA;Recherches scientifiques et technologiques pluridisciplinaires;172;Recherches scientifiques et technologiques dans le domaine de l'énergie;17;;;
641;Budget général;1;Recherche et enseignement supérieur;RA;Recherches scientifiques et technologiques pluridisciplinaires;172;Recherches scientifiques et technologiques dans le domaine de l'environnement;18;;;
642;Budget général;1;Recherche et enseignement supérieur;RA;Recherches scientifiques et technologiques pluridisciplinaires;172;Recherches scientifiques et technologiques en sciences humaines et sciences sociales;19;;;
643;Budget général;1;Recherche et enseignement supérieur;RA;Recherche culturelle et culture scientifique;186;Recherche culturelle;01;;;
644;Budget général;1;Recherche et enseignement supérieur;RA;Recherche culturelle et culture scientifique;186;Culture scientifique et technique;03;;;
645;Budget général;1;Recherche et enseignement supérieur;RA;Recherche dans les domaines de l'énergie, du développement et de la mobilité durables;190;Recherche dans le domaine de l'énergie;10;;;
646;Budget général;1;Recherche et enseignement supérieur;RA;Recherche dans les domaines de l'énergie, du développement et de la mobilité durables;190;Recherche dans le domaine des risques;11;;;
647;Budget général;1;Recherche et enseignement supérieur;RA;Recherche dans les domaines de l'énergie, du développement et de la mobilité durables;190;Recherche dans le domaine des transports, de la construction et de l'aménagement;12;;;
648;Budget général;1;Recherche et enseignement supérieur;RA;Recherche dans les domaines de l'énergie, du développement et de la mobilité durables;190;Recherche partenariale dans le développement et l'aménagement durable;13;;;
649;Budget général;1;Recherche et enseignement supérieur;RA;Recherche dans les domaines de l'énergie, du développement et de la mobilité durables;190;Recherche et développement dans le domaine de l'aéronautique civile;14;;;
650;Budget général;1;Recherche et enseignement supérieur;RA;Recherche dans les domaines de l'énergie, du développement et de la mobilité durables;190;Charges nucléaires de long terme des installations du CEA;15;;;
651;Budget général;1;Recherche et enseignement supérieur;RA;Recherche duale (civile et militaire);191;Recherche duale en sciences du vivant;01;;;
652;Budget général;1;Recherche et enseignement supérieur;RA;Recherche duale (civile et militaire);191;Recherche duale en sciences et techniques de l'information et de la communication;02;;;
653;Budget général;1;Recherche et enseignement supérieur;RA;Recherche duale (civile et militaire);191;Recherche duale dans le domaine aérospatial;03;;;
654;Budget général;1;Recherche et enseignement supérieur;RA;Recherche duale (civile et militaire);191;Autres recherches et développements technologiques duaux;04;;;
655;Budget général;1;Recherche et enseignement supérieur;RA;Recherche et enseignement supérieur en matière économique et industrielle;192;Organismes de formation supérieure et de recherche;01;;;
656;Budget général;1;Recherche et enseignement supérieur;RA;Recherche et enseignement supérieur en matière économique et industrielle;192;Soutien et diffusion de l'innovation technologique;02;;;
657;Budget général;1;Recherche et enseignement supérieur;RA;Recherche et enseignement supérieur en matière économique et industrielle;192;Soutien de la recherche industrielle stratégique;03;;;
658;Budget général;1;Recherche et enseignement supérieur;RA;Recherche spatiale;193;Développement de la technologie spatiale au service de la science;01;;;
659;Budget général;1;Recherche et enseignement supérieur;RA;Recherche spatiale;193;Développement de la technologie spatiale au service de l'observation de la terre;02;;;
660;Budget général;1;Recherche et enseignement supérieur;RA;Recherche spatiale;193;Développement de la technologie spatiale au service de la recherche en sciences de l'information et de la communication;03;;;
661;Budget général;1;Recherche et enseignement supérieur;RA;Recherche spatiale;193;Maîtrise de l'accès à l'espace;04;;;
662;Budget général;1;Recherche et enseignement supérieur;RA;Recherche spatiale;193;Maîtrise des technologies orbitales et de l'innovation technologique;05;;;
663;Budget général;1;Recherche et enseignement supérieur;RA;Recherche spatiale;193;Moyens généraux et d'appui à la recherche;06;;;
664;Budget général;1;Recherche et enseignement supérieur;RA;Recherche spatiale;193;Développement des satellites de météorologie;07;;;
665;Budget général;1;Recherche et enseignement supérieur;RA;Vie étudiante;231;Aides directes;01;;;
666;Budget général;1;Recherche et enseignement supérieur;RA;Vie étudiante;231;Aides indirectes;02;;;
667;Budget général;1;Recherche et enseignement supérieur;RA;Vie étudiante;231;Santé des étudiants et activités associatives, culturelles et sportives;03;;;
668;Budget général;1;Recherche et enseignement supérieur;RA;Vie étudiante;231;Pilotage et animation du programme;04;;;
669;Budget général;1;Régimes sociaux et de retraite;RB;Régimes de retraite des mines, de la SEITA et divers;195;Versements au fonds spécial de retraite de la caisse autonome nationale de sécurité sociale dans les mines;01;;;
670;Budget général;1;Régimes sociaux et de retraite;RB;Régimes de retraite des mines, de la SEITA et divers;195;Régime de retraite de la SEITA;02;;;
671;Budget général;1;Régimes sociaux et de retraite;RB;Régimes de retraite des mines, de la SEITA et divers;195;Caisse des retraites de l'Imprimerie nationale;03;;;
672;Budget général;1;Régimes sociaux et de retraite;RB;Régimes de retraite des mines, de la SEITA et divers;195;Caisse des retraites des régies ferroviaires d'outre-mer;04;;;
673;Budget général;1;Régimes sociaux et de retraite;RB;Régimes de retraite des mines, de la SEITA et divers;195;Versements liés à la liquidation de l'ORTF;07;;;
674;Budget général;1;Régimes sociaux et de retraite;RB;Régimes de retraite des mines, de la SEITA et divers;195;Contributions exceptionnelles au compte d'affectation spéciale "Pensions";09;;;
675;Budget général;1;Régimes sociaux et de retraite;RB;Régimes de retraite des mines, de la SEITA et divers;195;Caisse de retraite des fonctionnaires de Mayotte (CRFM);10;;;
676;Budget général;1;Régimes sociaux et de retraite;RB;Régimes de retraite des mines, de la SEITA et divers;195;Régime de retraite complémentaire des exploitants agricoles (RCO);11;;;
677;Budget général;1;Régimes sociaux et de retraite;RB;Régimes de retraite et de sécurité sociale des marins;197;Régimes de retraite et de sécurité sociale des marins;01;;;
678;Budget général;1;Régimes sociaux et de retraite;RB;Régimes sociaux et de retraite des transports terrestres;198;Régime de retraite du personnel de la SNCF;03;;;
679;Budget général;1;Régimes sociaux et de retraite;RB;Régimes sociaux et de retraite des transports terrestres;198;Régime de retraite du personnel de la RATP;04;;;
680;Budget général;1;Régimes sociaux et de retraite;RB;Régimes sociaux et de retraite des transports terrestres;198;Autres régimes;05;;;
681;Budget général;1;Relations avec les collectivités territoriales;RC;Concours financiers aux collectivités territoriales et à leurs groupements;119;Soutien aux projets des communes et groupements de communes;01;;;
682;Budget général;1;Relations avec les collectivités territoriales;RC;Concours financiers aux collectivités territoriales et à leurs groupements;119;Dotation générale de décentralisation des communes;02;;;
683;Budget général;1;Relations avec les collectivités territoriales;RC;Concours financiers aux collectivités territoriales et à leurs groupements;119;Soutien aux projets des départements et des régions;03;;;
684;Budget général;1;Relations avec les collectivités territoriales;RC;Concours financiers aux collectivités territoriales et à leurs groupements;119;Dotation générale de décentralisation des départements;04;;;
685;Budget général;1;Relations avec les collectivités territoriales;RC;Concours financiers aux collectivités territoriales et à leurs groupements;119;Dotation générale de décentralisation des régions;05;;;
686;Budget général;1;Relations avec les collectivités territoriales;RC;Concours financiers aux collectivités territoriales et à leurs groupements;119;Dotation générale de décentralisation concours particuliers;06;;;
687;Budget général;1;Relations avec les collectivités territoriales;RC;Concours financiers aux collectivités territoriales et à leurs groupements;119;Soutien à l'investissement - Part métropoles;07;;;
688;Budget général;1;Relations avec les collectivités territoriales;RC;Concours spécifiques et administration;122;Aides exceptionnelles aux collectivités territoriales;01;;;
689;Budget général;1;Relations avec les collectivités territoriales;RC;Concours spécifiques et administration;122;Administration des relations avec les collectivités territoriales;02;;;
690;Budget général;1;Relations avec les collectivités territoriales;RC;Concours spécifiques et administration;122;Dotations Outre-Mer;04;;;
691;Budget général;1;Remboursements et dégrèvements;RD;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);200;Remboursements et restitutions liés à la mécanique de l'impôt;11;;;
692;Budget général;1;Remboursements et dégrèvements;RD;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);200;Remboursements et dégrèvements liées à des politiques publiques;12;;;
693;Budget général;1;Remboursements et dégrèvements;RD;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);200;Remboursements et dégrèvements liés à la gestion des produits de l'Etat;13;;;
694;Budget général;1;Remboursements et dégrèvements;RD;Remboursements et dégrèvements d'impôts locaux (crédits évaluatifs);201;Taxe professionnelle et contribution économique territoriale  et autres impôts économiques créés ou modifiés dans le cadre de la réforme de la taxe professionnelle;01;;;
695;Budget général;1;Remboursements et dégrèvements;RD;Remboursements et dégrèvements d'impôts locaux (crédits évaluatifs);201;Taxes foncières;02;;;
696;Budget général;1;Remboursements et dégrèvements;RD;Remboursements et dégrèvements d'impôts locaux (crédits évaluatifs);201;Taxe d'habitation;03;;;
697;Budget général;1;Remboursements et dégrèvements;RD;Remboursements et dégrèvements d'impôts locaux (crédits évaluatifs);201;Admission en non valeur d'impôts locaux;04;;;
698;Budget général;1;Santé;SA;Protection maladie;183;Aide médicale de l'Etat;02;;;
699;Budget général;1;Santé;SA;Protection maladie;183;Fonds d'indemnisation des victimes de l'amiante;03;;;
700;Budget général;1;Santé;SA;Prévention, sécurité sanitaire et offre de soins;204;Pilotage de la politique de santé publique;11;;;
701;Budget général;1;Santé;SA;Prévention, sécurité sanitaire et offre de soins;204;Santé des populations;12;;;
702;Budget général;1;Santé;SA;Prévention, sécurité sanitaire et offre de soins;204;Prévention des maladies chroniques et qualité de vie des malades;14;;;
703;Budget général;1;Santé;SA;Prévention, sécurité sanitaire et offre de soins;204;Prévention des risques liés à l'environnement et à l'alimentation;15;;;
704;Budget général;1;Santé;SA;Prévention, sécurité sanitaire et offre de soins;204;Veille et sécurité sanitaire;16;;;
705;Budget général;1;Santé;SA;Prévention, sécurité sanitaire et offre de soins;204;Politique des produits de santé et de la qualité des pratiques et des soins;17;;;
706;Budget général;1;Santé;SA;Prévention, sécurité sanitaire et offre de soins;204;Projets régionaux de santé;18;;;
707;Budget général;1;Santé;SA;Prévention, sécurité sanitaire et offre de soins;204;Modernisation de l'offre de soins;19;;;
708;Budget général;1;Sécurités;SB;Gendarmerie nationale;152;Ordre et sécurité publics;01;;;
709;Budget général;1;Sécurités;SB;Gendarmerie nationale;152;Sécurité routière;02;;;
710;Budget général;1;Sécurités;SB;Gendarmerie nationale;152;Missions de police judiciaire et concours à la justice;03;;;
711;Budget général;1;Sécurités;SB;Gendarmerie nationale;152;Commandement, ressources humaines et logistique;04;;;
712;Budget général;1;Sécurités;SB;Gendarmerie nationale;152;Exercice des missions militaires;05;;;
713;Budget général;1;Sécurités;SB;Gendarmerie nationale;152;Personnel concourant au programme "Gendarmerie nationale";99;;;
714;Budget général;1;Sécurités;SB;Sécurité civile;161;Prévention et gestion de crises;11;;;
715;Budget général;1;Sécurités;SB;Sécurité civile;161;Préparation et interventions spécialisées des moyens nationaux;12;;;
716;Budget général;1;Sécurités;SB;Sécurité civile;161;Soutien aux acteurs de la sécurité civile;13;;;
717;Budget général;1;Sécurités;SB;Sécurité civile;161;Fonctionnement, soutien et logistique;14;;;
718;Budget général;1;Sécurités;SB;Sécurité civile;161;Dépenses de personnel du programme à reventiler;99;;;
719;Budget général;1;Sécurités;SB;Police nationale;176;Ordre public et protection de la souveraineté;01;;;
720;Budget général;1;Sécurités;SB;Police nationale;176;Sécurité et paix publiques;02;;;
721;Budget général;1;Sécurités;SB;Police nationale;176;Sécurité routière;03;;;
722;Budget général;1;Sécurités;SB;Police nationale;176;Police des étrangers et sûreté des transports internationaux;04;;;
723;Budget général;1;Sécurités;SB;Police nationale;176;Missions de police judiciaire et concours à la justice;05;;;
724;Budget général;1;Sécurités;SB;Police nationale;176;Commandement, ressources humaines et logistique;06;;;
725;Budget général;1;Sécurités;SB;Police nationale;176;Dépenses de personnel du programme à reventiler;99;;;
726;Budget général;1;Sécurités;SB;Sécurité et éducation routières;207;Observation, prospective, réglementation et soutien au programme;01;;;
727;Budget général;1;Sécurités;SB;Sécurité et éducation routières;207;Démarches interministérielles et communication;02;;;
728;Budget général;1;Sécurités;SB;Sécurité et éducation routières;207;Éducation routière;03;;;
729;Budget général;1;Solidarité, insertion et égalité des chances;SE;Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative;124;Fonctionnement des services;10;;;
730;Budget général;1;Solidarité, insertion et égalité des chances;SE;Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative;124;Systèmes d'information;11;;;
731;Budget général;1;Solidarité, insertion et égalité des chances;SE;Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative;124;Affaires immobilières;12;;;
732;Budget général;1;Solidarité, insertion et égalité des chances;SE;Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative;124;Communication;14;;;
733;Budget général;1;Solidarité, insertion et égalité des chances;SE;Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative;124;Affaires européennes et internationales;15;;;
734;Budget général;1;Solidarité, insertion et égalité des chances;SE;Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative;124;Statistiques, études et recherche;16;;;
735;Budget général;1;Solidarité, insertion et égalité des chances;SE;Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative;124;Financement des agences régionales de santé;17;;;
736;Budget général;1;Solidarité, insertion et égalité des chances;SE;Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative;124;Personnels mettant en oeuvre les politiques sociales et de la santé;18;;;
737;Budget général;1;Solidarité, insertion et égalité des chances;SE;Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative;124;Personnels mettant en oeuvre les politiques du sport, de la jeunesse, de l'éducation populaire et de la vie associative;19;;;
738;Budget général;1;Solidarité, insertion et égalité des chances;SE;Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative;124;Personnels mettant en oeuvre les politiques pour les droits des femmes;20;;;
739;Budget général;1;Solidarité, insertion et égalité des chances;SE;Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative;124;Personnels mettant en œuvre les politiques de la ville, du logement et de l'hébergement;21;;;
740;Budget général;1;Solidarité, insertion et égalité des chances;SE;Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative;124;Personnels transversaux et de soutien;22;;;
741;Budget général;1;Solidarité, insertion et égalité des chances;SE;Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative;124;Politique des ressources humaines;23;;;
742;Budget général;1;Solidarité, insertion et égalité des chances;SE;Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative;124;Personnel des services centraux concourant aux programmes de politique;98;;;
743;Budget général;1;Solidarité, insertion et égalité des chances;SE;Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative;124;Personnel des services déconcentrés concourant aux programmes de politique;99;;;
744;Budget général;1;Solidarité, insertion et égalité des chances;SE;Égalité entre les femmes et les hommes;137;Actions et expérimentations pour la culture de l'égalité et en faveur de l'égalité professionnelle, politique et sociale;11;;;
745;Budget général;1;Solidarité, insertion et égalité des chances;SE;Égalité entre les femmes et les hommes;137;Promotion des droits, prévention et lutte contre les violences sexistes;12;;;
746;Budget général;1;Solidarité, insertion et égalité des chances;SE;Égalité entre les femmes et les hommes;137;Soutien du programme égalité entre les femmes et les hommes;13;;;
747;Budget général;1;Solidarité, insertion et égalité des chances;SE;Égalité entre les femmes et les hommes;137;Actions de soutien, d'expérimentation en faveur de l’égalité entre les femmes et les hommes ;14;;;
748;Budget général;1;Solidarité, insertion et égalité des chances;SE;Égalité entre les femmes et les hommes;137;Prévention et lutte contre la prostitution et la traite des êtres humains;15;;;
749;Budget général;1;Solidarité, insertion et égalité des chances;SE;Handicap et dépendance;157;Fonctionnement des maisons départementales des personnes handicapées;11;;;
750;Budget général;1;Solidarité, insertion et égalité des chances;SE;Handicap et dépendance;157;Allocations et aides en faveur des personnes handicapées;12;;;
751;Budget général;1;Solidarité, insertion et égalité des chances;SE;Handicap et dépendance;157;Pilotage du programme et animation des politiques inclusives;13;;;
752;Budget général;1;Solidarité, insertion et égalité des chances;SE;Inclusion sociale et protection des personnes;304;Prime d'activité et autres dispositifs;11;;;
753;Budget général;1;Solidarité, insertion et égalité des chances;SE;Inclusion sociale et protection des personnes;304;Economie sociale et solidaire;12;;;
754;Budget général;1;Solidarité, insertion et égalité des chances;SE;Inclusion sociale et protection des personnes;304;Autres expérimentations;13;;;
755;Budget général;1;Solidarité, insertion et égalité des chances;SE;Inclusion sociale et protection des personnes;304;Aide alimentaire;14;;;
756;Budget général;1;Solidarité, insertion et égalité des chances;SE;Inclusion sociale et protection des personnes;304;Qualification en travail social;15;;;
757;Budget général;1;Solidarité, insertion et égalité des chances;SE;Inclusion sociale et protection des personnes;304;Protection juridique des majeurs;16;;;
758;Budget général;1;Solidarité, insertion et égalité des chances;SE;Inclusion sociale et protection des personnes;304;Protection et accompagnement des enfants, des jeunes et des familles vulnérables;17;;;
759;Budget général;1;Solidarité, insertion et égalité des chances;SE;Inclusion sociale et protection des personnes;304;Aide à la réinsertion familiale et sociale des anciens migrants dans leur pays d’origine (ARFS);18;;;
760;Budget général;1;Sport, jeunesse et vie associative;SF;Jeunesse et vie associative;163;Développement de la vie associative;01;;;
761;Budget général;1;Sport, jeunesse et vie associative;SF;Jeunesse et vie associative;163;Actions en faveur de la jeunesse et de l'éducation populaire;02;;;
762;Budget général;1;Sport, jeunesse et vie associative;SF;Jeunesse et vie associative;163;Développement du service civique;04;;;
763;Budget général;1;Sport, jeunesse et vie associative;SF;Sport;219;Promotion du sport pour le plus grand nombre;01;;;
764;Budget général;1;Sport, jeunesse et vie associative;SF;Sport;219;Développement du sport de haut niveau;02;;;
765;Budget général;1;Sport, jeunesse et vie associative;SF;Sport;219;Prévention par le sport et protection des sportifs;03;;;
766;Budget général;1;Sport, jeunesse et vie associative;SF;Sport;219;Promotion des métiers du sport;04;;;
767;Budget général;1;Écologie, développement et mobilité durables;TA;Paysages, eau et biodiversité;113;Sites, paysages, publicité;01;;;
768;Budget général;1;Écologie, développement et mobilité durables;TA;Paysages, eau et biodiversité;113;logistique, formation et contentieux;02;;;
769;Budget général;1;Écologie, développement et mobilité durables;TA;Paysages, eau et biodiversité;113;Gestion des milieux et biodiversité;07;;;
770;Budget général;1;Écologie, développement et mobilité durables;TA;Expertise, information géographique et météorologie;159;Etudes et expertise en matière de développement durable;11;;;
771;Budget général;1;Écologie, développement et mobilité durables;TA;Expertise, information géographique et météorologie;159;Information géographique et cartographique;12;;;
772;Budget général;1;Écologie, développement et mobilité durables;TA;Expertise, information géographique et météorologie;159;Météorologie;13;;;
773;Budget général;1;Écologie, développement et mobilité durables;TA;Énergie, climat et après-mines;174;Politique de l'énergie;01;;;
774;Budget général;1;Écologie, développement et mobilité durables;TA;Énergie, climat et après-mines;174;Gestion économique et sociale de l'après-mines;04;;;
775;Budget général;1;Écologie, développement et mobilité durables;TA;Énergie, climat et après-mines;174;Lutte contre le changement climatique;05;;;
776;Budget général;1;Écologie, développement et mobilité durables;TA;Énergie, climat et après-mines;174;Soutien;06;;;
777;Budget général;1;Écologie, développement et mobilité durables;TA;Prévention des risques;181;Prévention des risques technologiques et des pollutions;01;;;
778;Budget général;1;Écologie, développement et mobilité durables;TA;Prévention des risques;181;Contrôle de la sûreté nucléaire et de la radioprotection;09;;;
779;Budget général;1;Écologie, développement et mobilité durables;TA;Prévention des risques;181;Prévention des risques naturels et hydrauliques;10;;;
780;Budget général;1;Écologie, développement et mobilité durables;TA;Prévention des risques;181;Gestion de l'après-mine et travaux de mise en sécurité, indemnisations et expropriations sur les sites;11;;;
781;Budget général;1;Écologie, développement et mobilité durables;TA;Infrastructures et services de transports;203;Développement des infrastructures routières;01;;;
782;Budget général;1;Écologie, développement et mobilité durables;TA;Infrastructures et services de transports;203;Infrastructures de transports collectifs et ferroviaires;10;;;
783;Budget général;1;Écologie, développement et mobilité durables;TA;Infrastructures et services de transports;203;Infrastructures fluviales, portuaires et aéroportuaires;11;;;
784;Budget général;1;Écologie, développement et mobilité durables;TA;Infrastructures et services de transports;203;Entretien et exploitation du réseau routier national;12;;;
785;Budget général;1;Écologie, développement et mobilité durables;TA;Infrastructures et services de transports;203;Soutien, régulation, contrôle et sécurité des services de transports terrestres;13;;;
786;Budget général;1;Écologie, développement et mobilité durables;TA;Infrastructures et services de transports;203;Soutien, régulation et contrôle dans les domaines des transports fluviaux, maritimes et aériens;14;;;
787;Budget général;1;Écologie, développement et mobilité durables;TA;Infrastructures et services de transports;203;Stratégie et soutien;15;;;
788;Budget général;1;Écologie, développement et mobilité durables;TA;Sécurité et affaires maritimes, pêche et aquaculture;205;Sécurité et sûreté maritimes;01;;;
789;Budget général;1;Écologie, développement et mobilité durables;TA;Sécurité et affaires maritimes, pêche et aquaculture;205;Gens de mer et enseignement maritime;02;;;
790;Budget général;1;Écologie, développement et mobilité durables;TA;Sécurité et affaires maritimes, pêche et aquaculture;205;Flotte de commerce;03;;;
791;Budget général;1;Écologie, développement et mobilité durables;TA;Sécurité et affaires maritimes, pêche et aquaculture;205;Action interministérielle de la mer;04;;;
792;Budget général;1;Écologie, développement et mobilité durables;TA;Sécurité et affaires maritimes, pêche et aquaculture;205;Soutien au programme;05;;;
793;Budget général;1;Écologie, développement et mobilité durables;TA;Sécurité et affaires maritimes, pêche et aquaculture;205;Gestion durable des Pêches et de  l'Aquaculture;06;;;
794;Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Stratégie, expertise et études en matière de développement durable;01;;;
795;Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Fonction juridique;02;;;
796;Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Politique et programmation de l'immobilier et des moyens de fonctionnement;03;;;
797;Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Politique et gestion des systèmes d'information et des réseaux informatiques;04;;;
798;Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Politique des ressources humaines et formation;05;;;
799;Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Action européenne et internationale;06;;;
800;Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Personnels oeuvrant pour les politiques du programme "Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables";07;;;
801;Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Personnels oeuvrant pour les politiques du programme "Infrastructures et services de transports";08;;;
802;Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Personnels oeuvrant pour les politiques du programme "Sécurité et éducation routières";09;;;
803;Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Personnels oeuvrant pour les politiques du programme "Sécurité et affaires maritimes";11;;;
804;Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Personnels oeuvrant pour les politiques du programme "Paysages, eau et biodiversité";13;;;
805;Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Personnels relevant du ministère du logement et de l'égalité des territoires;15;;;
806;Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Personnels oeuvrant pour les politiques du programme "Prévention des risques";16;;;
807;Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Personnels relevant de programmes d'autres ministères;18;;;
808;Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Personnels transférés aux collectivités territoriales;22;;;
809;Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Personnels oeuvrant pour les politiques des programmes "énergie, climat et après-mines";23;;;
810;Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Personnels oeuvrant dans le domaine des transports aériens;24;;;
811;Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Commission nationale du débat public;25;;;
812;Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Autorité de contrôle des nuisances aéroportuaires (ACNUSA);26;;;
813;Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Commission de régulation de l'énergie (CRE);27;;;
